N = 100, T = 0.010000/kb, dim = 2, max displacement = 0.020000, seed = 22, box = 10.000000x10.000000x10.000000
cycle T E
427 0.010000 -213.262899
428 0.010000 -213.240505
429 0.010000 -213.269066
430 0.010000 -213.284697
431 0.010000 -213.244135
432 0.010000 -213.346874
433 0.010000 -213.380556
434 0.010000 -213.376030
435 0.010000 -213.496149
436 0.010000 -213.488711
437 0.010000 -213.489297
438 0.010000 -213.549371
439 0.010000 -213.450834
440 0.010000 -213.605892
441 0.010000 -213.631992
442 0.010000 -213.656753
443 0.010000 -213.690962
444 0.010000 -213.717835
445 0.010000 -213.697918
446 0.010000 -213.798717
447 0.010000 -213.836840
448 0.010000 -213.875859
449 0.010000 -213.868758
450 0.010000 -213.942890
451 0.010000 -213.936428
452 0.010000 -213.895359
453 0.010000 -213.935290
454 0.010000 -213.991824
455 0.010000 -214.089947
456 0.010000 -214.106633
457 0.010000 -214.108493
458 0.010000 -214.096108
459 0.010000 -214.138226
460 0.010000 -214.266621
461 0.010000 -214.237233
462 0.010000 -214.199628
463 0.010000 -214.152047
464 0.010000 -214.064897
465 0.010000 -214.044258
466 0.010000 -214.011531
467 0.010000 -214.046287
468 0.010000 -214.056354
469 0.010000 -214.068041
470 0.010000 -214.166040
471 0.010000 -214.211534
472 0.010000 -214.247348
473 0.010000 -214.273095
474 0.010000 -214.312869
475 0.010000 -214.314537
476 0.010000 -214.277497
477 0.010000 -214.310960
478 0.010000 -214.338076
479 0.010000 -214.365612
480 0.010000 -214.406482
481 0.010000 -214.371954
482 0.010000 -214.391157
483 0.010000 -214.351716
484 0.010000 -214.332076
485 0.010000 -214.420923
486 0.010000 -214.405433
487 0.010000 -214.518107
488 0.010000 -214.574559
489 0.010000 -214.629377
490 0.010000 -214.712775
491 0.010000 -214.702383
492 0.010000 -214.749490
493 0.010000 -214.849700
494 0.010000 -214.800031
495 0.010000 -214.774800
496 0.010000 -214.752811
497 0.010000 -214.828610
498 0.010000 -214.837953
499 0.010000 -214.841340
500 0.010000 -214.880720
501 0.010000 -214.910984
502 0.010000 -214.854365
503 0.010000 -214.863890
504 0.010000 -214.816689
505 0.010000 -214.786032
506 0.010000 -214.787244
507 0.010000 -214.817801
508 0.010000 -214.890578
509 0.010000 -215.005681
510 0.010000 -215.087726
511 0.010000 -215.224452
512 0.010000 -215.305952
513 0.010000 -215.366229
514 0.010000 -215.331609
515 0.010000 -215.387072
516 0.010000 -215.372273
517 0.010000 -215.448031
518 0.010000 -215.432733
519 0.010000 -215.423611
520 0.010000 -215.405615
521 0.010000 -215.391044
522 0.010000 -215.459078
523 0.010000 -215.534212
524 0.010000 -215.516522
525 0.010000 -215.578795
526 0.010000 -215.610962
527 0.010000 -215.567359
528 0.010000 -215.573905
529 0.010000 -215.778468
530 0.010000 -215.734338
531 0.010000 -215.755002
532 0.010000 -215.762315
533 0.010000 -215.813242
534 0.010000 -215.878401
535 0.010000 -216.013576
536 0.010000 -216.038373
537 0.010000 -215.942578
538 0.010000 -215.919786
539 0.010000 -215.920005
540 0.010000 -215.985924
541 0.010000 -216.000831
542 0.010000 -216.076728
543 0.010000 -216.140819
544 0.010000 -216.128940
545 0.010000 -216.183355
546 0.010000 -216.114219
547 0.010000 -216.195352
548 0.010000 -216.217286
549 0.010000 -216.169776
550 0.010000 -216.198856
551 0.010000 -216.291575
552 0.010000 -216.274513
553 0.010000 -216.283192
554 0.010000 -216.237149
555 0.010000 -216.201963
556 0.010000 -216.143801
557 0.010000 -216.104557
558 0.010000 -216.104864
559 0.010000 -216.158465
560 0.010000 -216.176452
561 0.010000 -216.314567
562 0.010000 -216.400237
563 0.010000 -216.304898
564 0.010000 -216.436225
565 0.010000 -216.468906
566 0.010000 -216.477352
567 0.010000 -216.579243
568 0.010000 -216.624753
569 0.010000 -216.581837
570 0.010000 -216.578554
571 0.010000 -216.596668
572 0.010000 -216.654774
573 0.010000 -216.603326
574 0.010000 -216.624526
575 0.010000 -216.673241
576 0.010000 -216.619990
577 0.010000 -216.599751
578 0.010000 -216.682341
579 0.010000 -216.513340
580 0.010000 -216.412111
581 0.010000 -216.566111
582 0.010000 -216.611786
583 0.010000 -216.652959
584 0.010000 -216.619355
585 0.010000 -216.700965
586 0.010000 -216.824754
587 0.010000 -216.850277
588 0.010000 -216.845208
589 0.010000 -216.872041
590 0.010000 -216.900384
591 0.010000 -216.928505
592 0.010000 -216.931982
593 0.010000 -217.001515
594 0.010000 -216.919468
595 0.010000 -216.943851
596 0.010000 -217.051202
597 0.010000 -217.171688
598 0.010000 -217.189242
599 0.010000 -217.248615
600 0.010000 -217.229047
601 0.010000 -217.247433
602 0.010000 -217.255602
603 0.010000 -217.265862
604 0.010000 -217.338932
605 0.010000 -217.381269
606 0.010000 -217.421660
607 0.010000 -217.449107
608 0.010000 -217.453493
609 0.010000 -217.412121
610 0.010000 -217.423626
611 0.010000 -217.436237
612 0.010000 -217.486760
613 0.010000 -217.501549
614 0.010000 -217.557884
615 0.010000 -217.584785
616 0.010000 -217.626714
617 0.010000 -217.675376
618 0.010000 -217.732527
619 0.010000 -217.741152
620 0.010000 -217.745110
621 0.010000 -217.796668
622 0.010000 -217.765841
623 0.010000 -217.754915
624 0.010000 -217.867284
625 0.010000 -217.830061
626 0.010000 -217.931621
627 0.010000 -217.900879
628 0.010000 -217.944359
629 0.010000 -217.968638
630 0.010000 -217.998919
631 0.010000 -218.018445
632 0.010000 -218.041136
633 0.010000 -218.059374
634 0.010000 -218.045389
635 0.010000 -218.028906
636 0.010000 -217.983719
637 0.010000 -218.029116
638 0.010000 -218.023101
639 0.010000 -218.074235
640 0.010000 -218.135890
641 0.010000 -218.167297
642 0.010000 -218.179915
643 0.010000 -218.233061
644 0.010000 -218.314163
645 0.010000 -218.299913
646 0.010000 -218.337409
647 0.010000 -218.426624
648 0.010000 -218.319871
649 0.010000 -218.307010
650 0.010000 -218.377153
651 0.010000 -218.440269
652 0.010000 -218.484558
653 0.010000 -218.510308
654 0.010000 -218.583446
655 0.010000 -218.591270
656 0.010000 -218.685783
657 0.010000 -218.608055
658 0.010000 -218.703942
659 0.010000 -218.806489
660 0.010000 -218.827285
661 0.010000 -218.784605
662 0.010000 -218.721448
663 0.010000 -218.814425
664 0.010000 -218.796440
665 0.010000 -218.825352
666 0.010000 -218.880185
667 0.010000 -218.801528
668 0.010000 -218.905410
669 0.010000 -218.893946
670 0.010000 -218.967007
671 0.010000 -218.950763
672 0.010000 -218.943073
673 0.010000 -218.898959
674 0.010000 -218.890785
675 0.010000 -218.770380
676 0.010000 -218.926170
677 0.010000 -219.080164
678 0.010000 -219.117636
679 0.010000 -219.234565
680 0.010000 -219.220046
681 0.010000 -219.192771
682 0.010000 -219.272946
683 0.010000 -219.281423
684 0.010000 -219.278906
685 0.010000 -219.250135
686 0.010000 -219.242357
687 0.010000 -219.318756
688 0.010000 -219.387127
689 0.010000 -219.324930
690 0.010000 -219.428561
691 0.010000 -219.577546
692 0.010000 -219.556536
693 0.010000 -219.663396
694 0.010000 -219.748586
695 0.010000 -219.783410
696 0.010000 -219.823176
697 0.010000 -219.877335
698 0.010000 -219.942981
699 0.010000 -220.010151
700 0.010000 -220.035719
701 0.010000 -220.202262
702 0.010000 -220.165739
703 0.010000 -220.213140
704 0.010000 -220.412933
705 0.010000 -220.531468
706 0.010000 -220.536347
707 0.010000 -220.566589
708 0.010000 -220.544935
709 0.010000 -220.663024
710 0.010000 -220.872468
711 0.010000 -220.958749
712 0.010000 -220.914160
713 0.010000 -220.969985
714 0.010000 -221.253043
715 0.010000 -221.232375
716 0.010000 -221.232313
717 0.010000 -221.462112
718 0.010000 -221.545281
719 0.010000 -221.582461
720 0.010000 -221.564280
721 0.010000 -221.762219
722 0.010000 -221.774357
723 0.010000 -221.848039
724 0.010000 -222.045056
725 0.010000 -222.204773
726 0.010000 -222.347037
727 0.010000 -222.449074
728 0.010000 -222.639486
729 0.010000 -222.690933
730 0.010000 -222.770542
731 0.010000 -222.858243
732 0.010000 -223.038491
733 0.010000 -223.058082
734 0.010000 -223.214980
735 0.010000 -223.123148
736 0.010000 -223.267291
737 0.010000 -223.454379
738 0.010000 -223.648577
739 0.010000 -223.739128
740 0.010000 -223.793328
741 0.010000 -223.855144
742 0.010000 -223.986369
743 0.010000 -224.041430
744 0.010000 -224.045307
745 0.010000 -224.284852
746 0.010000 -224.515266
747 0.010000 -224.613748
748 0.010000 -224.697757
749 0.010000 -224.728507
750 0.010000 -224.979153
751 0.010000 -225.202806
752 0.010000 -225.288697
753 0.010000 -225.415147
754 0.010000 -225.533668
755 0.010000 -225.581359
756 0.010000 -225.618697
757 0.010000 -225.913631
758 0.010000 -225.993556
759 0.010000 -226.327185
760 0.010000 -226.461236
761 0.010000 -226.521637
762 0.010000 -226.708605
763 0.010000 -226.836369
764 0.010000 -227.174630
765 0.010000 -227.282170
766 0.010000 -227.327232
767 0.010000 -227.487493
768 0.010000 -227.417351
769 0.010000 -227.736459
770 0.010000 -227.889231
771 0.010000 -228.148368
772 0.010000 -228.407138
773 0.010000 -228.819211
774 0.010000 -229.148699
775 0.010000 -229.350484
776 0.010000 -229.690111
777 0.010000 -230.071515
778 0.010000 -230.244876
779 0.010000 -230.431668
780 0.010000 -230.464476
781 0.010000 -230.755554
782 0.010000 -230.909430
783 0.010000 -231.075040
784 0.010000 -231.417150
785 0.010000 -231.567735
786 0.010000 -231.845351
787 0.010000 -232.129527
788 0.010000 -232.289689
789 0.010000 -232.612143
790 0.010000 -232.857855
791 0.010000 -233.283630
792 0.010000 -233.542860
793 0.010000 -233.762050
794 0.010000 -234.383319
795 0.010000 -234.626319
796 0.010000 -234.708061
797 0.010000 -235.104399
798 0.010000 -235.302850
799 0.010000 -235.434288
800 0.010000 -235.767672
801 0.010000 -235.989875
802 0.010000 -236.428536
803 0.010000 -236.586524
804 0.010000 -236.726070
805 0.010000 -236.883057
806 0.010000 -236.994284
807 0.010000 -237.229172
808 0.010000 -237.473251
809 0.010000 -237.710455
810 0.010000 -238.051305
811 0.010000 -238.344858
812 0.010000 -238.601702
813 0.010000 -239.094555
814 0.010000 -239.373607
815 0.010000 -239.669652
816 0.010000 -240.285585
817 0.010000 -240.856465
818 0.010000 -241.037229
819 0.010000 -241.211641
820 0.010000 -241.788466
821 0.010000 -241.989866
822 0.010000 -242.129012
823 0.010000 -242.345397
824 0.010000 -242.861228
825 0.010000 -243.149865
826 0.010000 -243.509434
827 0.010000 -243.995819
828 0.010000 -244.095079
829 0.010000 -244.502551
830 0.010000 -244.900397
831 0.010000 -245.217715
832 0.010000 -245.457010
833 0.010000 -245.775359
834 0.010000 -246.180360
835 0.010000 -246.905040
836 0.010000 -247.322501
837 0.010000 -247.743032
838 0.010000 -248.018810
839 0.010000 -248.514685
840 0.010000 -248.844077
841 0.010000 -249.187985
842 0.010000 -249.809646
843 0.010000 -250.285545
844 0.010000 -250.456873
845 0.010000 -250.957686
846 0.010000 -251.169776
847 0.010000 -251.634053
848 0.010000 -251.919954
849 0.010000 -252.033393
850 0.010000 -252.657383
851 0.010000 -252.935210
852 0.010000 -253.211213
853 0.010000 -253.480290
854 0.010000 -253.932901
855 0.010000 -254.441220
856 0.010000 -254.726080
857 0.010000 -255.029178
858 0.010000 -255.532960
859 0.010000 -255.640487
860 0.010000 -255.984259
861 0.010000 -256.284925
862 0.010000 -256.500242
863 0.010000 -256.912635
864 0.010000 -257.200754
865 0.010000 -257.333384
866 0.010000 -257.673055
867 0.010000 -257.847270
868 0.010000 -258.133954
869 0.010000 -258.474081
870 0.010000 -258.589672
871 0.010000 -258.803463
872 0.010000 -258.989606
873 0.010000 -259.566741
874 0.010000 -259.970191
875 0.010000 -260.371081
876 0.010000 -260.821795
877 0.010000 -261.040568
878 0.010000 -261.263456
879 0.010000 -261.451342
880 0.010000 -261.605055
881 0.010000 -261.952877
882 0.010000 -262.369452
883 0.010000 -262.684773
884 0.010000 -262.769845
885 0.010000 -262.896870
886 0.010000 -263.081952
887 0.010000 -263.181023
888 0.010000 -263.363027
889 0.010000 -263.541043
890 0.010000 -263.697065
891 0.010000 -263.927842
892 0.010000 -264.159892
893 0.010000 -264.332014
894 0.010000 -264.382606
895 0.010000 -264.867012
896 0.010000 -265.199396
897 0.010000 -265.382155
898 0.010000 -265.448443
899 0.010000 -265.626388
900 0.010000 -265.667815
901 0.010000 -266.008190
902 0.010000 -266.237763
903 0.010000 -266.478158
904 0.010000 -266.612189
905 0.010000 -266.977161
906 0.010000 -267.052012
907 0.010000 -267.288792
908 0.010000 -267.444412
909 0.010000 -267.559110
910 0.010000 -267.590632
911 0.010000 -267.730789
912 0.010000 -267.889735
913 0.010000 -267.958568
914 0.010000 -268.054655
915 0.010000 -268.267011
916 0.010000 -268.657274
917 0.010000 -268.793013
918 0.010000 -268.859967
919 0.010000 -269.035296
920 0.010000 -269.118181
921 0.010000 -269.222501
922 0.010000 -269.282732
923 0.010000 -269.379307
924 0.010000 -269.452985
925 0.010000 -269.520556
926 0.010000 -269.647099
927 0.010000 -269.841056
928 0.010000 -269.910603
929 0.010000 -270.218072
930 0.010000 -270.379898
931 0.010000 -270.455639
932 0.010000 -270.415774
933 0.010000 -270.637768
934 0.010000 -270.815622
935 0.010000 -270.741613
936 0.010000 -270.782969
937 0.010000 -270.790181
938 0.010000 -270.924173
939 0.010000 -271.185004
940 0.010000 -271.346900
941 0.010000 -271.564984
942 0.010000 -271.602307
943 0.010000 -271.703737
944 0.010000 -271.717776
945 0.010000 -271.845955
946 0.010000 -271.837779
947 0.010000 -271.863601
948 0.010000 -271.858362
949 0.010000 -271.922480
950 0.010000 -272.094600
951 0.010000 -272.116706
952 0.010000 -272.226906
953 0.010000 -272.237945
954 0.010000 -272.288863
955 0.010000 -272.424882
956 0.010000 -272.451632
957 0.010000 -272.499850
958 0.010000 -272.500583
959 0.010000 -272.582739
960 0.010000 -272.693951
961 0.010000 -272.843994
962 0.010000 -272.912830
963 0.010000 -272.997447
964 0.010000 -272.900300
965 0.010000 -272.883901
966 0.010000 -272.822255
967 0.010000 -272.890919
968 0.010000 -272.783491
969 0.010000 -272.891554
970 0.010000 -272.891746
971 0.010000 -272.888218
972 0.010000 -272.960711
973 0.010000 -272.958407
974 0.010000 -273.079419
975 0.010000 -273.144546
976 0.010000 -273.236595
977 0.010000 -273.350942
978 0.010000 -273.298656
979 0.010000 -273.314657
980 0.010000 -273.384304
981 0.010000 -273.443186
982 0.010000 -273.465581
983 0.010000 -273.486700
984 0.010000 -273.536983
985 0.010000 -273.463939
986 0.010000 -273.560525
987 0.010000 -273.503025
988 0.010000 -273.462655
989 0.010000 -273.526489
990 0.010000 -273.547033
991 0.010000 -273.573312
992 0.010000 -273.583146
993 0.010000 -273.637906
994 0.010000 -273.736758
995 0.010000 -273.719415
996 0.010000 -273.825416
997 0.010000 -273.892113
998 0.010000 -273.824320
999 0.010000 -273.720268
1000 0.010000 -273.797888
1001 0.010000 -273.778827
1002 0.010000 -273.724581
1003 0.010000 -273.739494
1004 0.010000 -273.806673
1005 0.010000 -273.860728
1006 0.010000 -273.884820
1007 0.010000 -273.911337
1008 0.010000 -273.858984
1009 0.010000 -275.299052
1010 0.010000 -275.253110
1011 0.010000 -275.206966
1012 0.020000 -275.134607
1013 0.020000 -275.022697
1014 0.020000 -274.931904
1015 0.020000 -274.995406
1016 0.020000 -274.892336
1017 0.020000 -274.859510
1018 0.020000 -274.775868
1019 0.020000 -274.801214
1020 0.020000 -274.788576
1021 0.020000 -274.533507
1022 0.030000 -274.132620
1023 0.030000 -274.090535
1024 0.030000 -274.135027
1025 0.030000 -273.949252
1026 0.030000 -273.949061
1027 0.030000 -273.920625
1028 0.030000 -273.853603
1029 0.030000 -273.639129
1030 0.030000 -273.841535
1031 0.030000 -273.882709
1032 0.040000 -273.300788
1033 0.040000 -273.458380
1034 0.040000 -273.437871
1035 0.040000 -273.105817
1036 0.040000 -272.978868
1037 0.040000 -272.716464
1038 0.040000 -272.914522
1039 0.040000 -273.153268
1040 0.040000 -273.125787
1041 0.040000 -273.011084
1042 0.050000 -273.025523
1043 0.050000 -272.478889
1044 0.050000 -272.524642
1045 0.050000 -272.511261
1046 0.050000 -272.757696
1047 0.050000 -272.381194
1048 0.050000 -272.138412
1049 0.050000 -271.484726
1050 0.050000 -271.677438
1051 0.050000 -271.525452
1052 0.060000 -271.436165
1053 0.060000 -271.059170
1054 0.060000 -270.891260
1055 0.060000 -270.808809
1056 0.060000 -270.558254
1057 0.060000 -270.322789
1058 0.060000 -270.871631
1059 0.060000 -271.055065
1060 0.060000 -271.530756
1061 0.060000 -271.576028
