N = 100, T = 0.010000/kb, dim = 2, max displacement = 0.200000, seed = 22, box = 40.000000x40.000000x40.000000
cycle T E
1862 0.010000 -108.763805
1863 0.010000 -108.766375
1864 0.010000 -108.773102
1865 0.010000 -108.773102
1866 0.010000 -108.763368
1867 0.010000 -108.770349
1868 0.010000 -108.770162
1869 0.010000 -108.755673
1870 0.010000 -108.800439
1871 0.010000 -108.782153
1872 0.010000 -108.794688
1873 0.010000 -108.759779
1874 0.010000 -108.774200
1875 0.010000 -108.766822
1876 0.010000 -108.763220
1877 0.010000 -108.738005
1878 0.010000 -108.750939
1879 0.010000 -108.755333
1880 0.010000 -108.740603
1881 0.010000 -108.730458
1882 0.010000 -108.669328
1883 0.010000 -108.700316
1884 0.010000 -108.690421
1885 0.010000 -108.692372
1886 0.010000 -108.708438
1887 0.010000 -108.735638
1888 0.010000 -108.723458
1889 0.010000 -108.737473
1890 0.010000 -108.745762
1891 0.010000 -108.729118
1892 0.010000 -108.739221
1893 0.010000 -108.754524
1894 0.010000 -108.756481
1895 0.010000 -108.690228
1896 0.010000 -108.677810
1897 0.010000 -108.719528
1898 0.010000 -108.754524
1899 0.010000 -108.742957
1900 0.010000 -108.754377
1901 0.010000 -108.764031
1902 0.010000 -108.735951
1903 0.010000 -108.718983
1904 0.010000 -108.701346
1905 0.010000 -108.701490
1906 0.010000 -108.701940
1907 0.010000 -108.725997
1908 0.010000 -108.750975
1909 0.010000 -108.765083
1910 0.010000 -108.748605
1911 0.010000 -108.728071
1912 0.010000 -108.714814
1913 0.010000 -108.757243
1914 0.010000 -108.773487
1915 0.010000 -108.773022
1916 0.010000 -108.764686
1917 0.010000 -108.719573
1918 0.010000 -108.710667
1919 0.010000 -108.700306
1920 0.010000 -108.684683
1921 0.010000 -108.684683
1922 0.010000 -108.684119
1923 0.010000 -108.703732
1924 0.010000 -108.687784
1925 0.010000 -108.675370
1926 0.010000 -108.713481
1927 0.010000 -108.711669
1928 0.010000 -108.714293
1929 0.010000 -108.713564
1930 0.010000 -108.656724
1931 0.010000 -108.647381
1932 0.010000 -108.648163
1933 0.010000 -108.633750
1934 0.010000 -108.654496
1935 0.010000 -108.707070
1936 0.010000 -108.695234
1937 0.010000 -108.715997
1938 0.010000 -108.653572
1939 0.010000 -108.653572
1940 0.010000 -108.629972
1941 0.010000 -108.621942
1942 0.010000 -108.632219
1943 0.010000 -108.633080
1944 0.010000 -108.649343
1945 0.010000 -108.705444
1946 0.010000 -108.700789
1947 0.010000 -108.693989
1948 0.010000 -108.690081
1949 0.010000 -108.690081
1950 0.010000 -108.692058
1951 0.010000 -108.689691
1952 0.010000 -108.657964
1953 0.010000 -108.657964
1954 0.010000 -108.693624
1955 0.010000 -108.700780
1956 0.010000 -108.695833
1957 0.010000 -108.648277
1958 0.010000 -108.701882
1959 0.010000 -108.677298
1960 0.010000 -108.666711
1961 0.010000 -108.681233
1962 0.010000 -108.683197
1963 0.010000 -108.706431
1964 0.010000 -108.697711
1965 0.010000 -108.678797
1966 0.010000 -108.678817
1967 0.010000 -108.674108
1968 0.010000 -108.657581
1969 0.010000 -108.681303
1970 0.010000 -108.684142
1971 0.010000 -108.724499
1972 0.010000 -108.724499
1973 0.010000 -108.716121
1974 0.010000 -108.761097
1975 0.010000 -108.776455
1976 0.010000 -108.772692
1977 0.010000 -108.773563
1978 0.010000 -108.799707
1979 0.010000 -108.789878
1980 0.010000 -108.733324
1981 0.010000 -108.809400
1982 0.010000 -108.820443
1983 0.010000 -108.819463
1984 0.010000 -108.816642
1985 0.010000 -108.800783
1986 0.010000 -108.789733
1987 0.010000 -108.764346
1988 0.010000 -108.762956
1989 0.010000 -108.777336
1990 0.010000 -108.780833
1991 0.010000 -108.782448
1992 0.010000 -108.789755
1993 0.010000 -108.740478
1994 0.010000 -108.732319
1995 0.010000 -108.725819
1996 0.010000 -108.699894
1997 0.010000 -108.801235
1998 0.010000 -108.787159
1999 0.010000 -108.763100
2000 0.010000 -108.784145
2001 0.010000 -108.791869
2002 0.010000 -108.794242
2003 0.010000 -108.801462
2004 0.010000 -108.846892
2005 0.010000 -108.836721
2006 0.010000 -108.849002
2007 0.010000 -108.768392
2008 0.010000 -108.780350
2009 0.010000 -108.751855
2010 0.010000 -108.756581
2011 0.010000 -108.756581
2012 0.010000 -108.757959
2013 0.010000 -108.770084
2014 0.010000 -108.678184
2015 0.010000 -108.715711
2016 0.010000 -108.735862
2017 0.010000 -108.723937
2018 0.010000 -108.729467
2019 0.010000 -108.742460
2020 0.010000 -108.797767
2021 0.010000 -108.754115
2022 0.010000 -108.779377
2023 0.010000 -108.771219
2024 0.010000 -108.777182
2025 0.010000 -108.782108
2026 0.010000 -108.794088
2027 0.010000 -108.798394
2028 0.010000 -108.820383
2029 0.010000 -108.807931
2030 0.010000 -108.811142
2031 0.010000 -108.809913
2032 0.010000 -108.809664
2033 0.010000 -108.785105
2034 0.010000 -108.794484
2035 0.010000 -108.818092
2036 0.010000 -108.800160
2037 0.010000 -108.809006
2038 0.010000 -108.804582
2039 0.010000 -108.817380
2040 0.010000 -108.804827
2041 0.010000 -108.794881
2042 0.010000 -108.830068
2043 0.010000 -108.837022
2044 0.010000 -108.818824
2045 0.010000 -108.820091
2046 0.010000 -108.868615
2047 0.010000 -108.846368
2048 0.010000 -108.846368
2049 0.010000 -108.844227
2050 0.010000 -108.852957
2051 0.010000 -108.856186
2052 0.010000 -108.857390
2053 0.010000 -108.864002
2054 0.010000 -108.871033
2055 0.010000 -108.875191
2056 0.010000 -108.892743
2057 0.010000 -108.874690
2058 0.010000 -108.889194
2059 0.010000 -108.886847
2060 0.010000 -108.894992
2061 0.010000 -108.895072
2062 0.010000 -108.891229
2063 0.010000 -108.905782
2064 0.010000 -108.905857
2065 0.010000 -108.905857
2066 0.010000 -108.867027
2067 0.010000 -108.825767
2068 0.010000 -108.809788
2069 0.010000 -108.827305
2070 0.010000 -108.800817
2071 0.010000 -108.761158
2072 0.010000 -108.732941
2073 0.010000 -108.732941
2074 0.010000 -108.775671
2075 0.010000 -108.805881
2076 0.010000 -108.809468
2077 0.010000 -108.811461
2078 0.010000 -108.820114
2079 0.010000 -108.797819
2080 0.010000 -108.813439
2081 0.010000 -108.837965
2082 0.010000 -108.880490
2083 0.010000 -108.899892
2084 0.010000 -108.888082
2085 0.010000 -108.887454
2086 0.010000 -108.861338
2087 0.010000 -108.856062
2088 0.010000 -108.830855
2089 0.010000 -108.822696
2090 0.010000 -108.820313
2091 0.010000 -108.790800
2092 0.010000 -108.818876
2093 0.010000 -108.779207
2094 0.010000 -108.784999
2095 0.010000 -108.824797
2096 0.010000 -108.801100
2097 0.010000 -108.801225
2098 0.010000 -108.810608
2099 0.010000 -108.843392
2100 0.010000 -108.843392
2101 0.010000 -108.849515
2102 0.010000 -108.849515
2103 0.010000 -108.856015
2104 0.010000 -108.846537
2105 0.010000 -108.844221
2106 0.010000 -108.863407
2107 0.010000 -108.868930
2108 0.010000 -108.867172
2109 0.010000 -108.930385
2110 0.010000 -108.923468
2111 0.010000 -108.926326
2112 0.010000 -108.934827
2113 0.010000 -108.915694
2114 0.010000 -108.919056
2115 0.010000 -108.874732
2116 0.010000 -108.874732
2117 0.010000 -108.897680
2118 0.010000 -108.860014
2119 0.010000 -108.858602
2120 0.010000 -108.865067
2121 0.010000 -108.871279
2122 0.010000 -108.850935
2123 0.010000 -108.867070
2124 0.010000 -108.841434
2125 0.010000 -108.860193
2126 0.010000 -108.852718
2127 0.010000 -108.877193
2128 0.010000 -108.861693
2129 0.010000 -108.858199
2130 0.010000 -108.858199
2131 0.010000 -108.849391
2132 0.010000 -108.849391
2133 0.010000 -108.838078
2134 0.010000 -108.849465
2135 0.010000 -108.843007
2136 0.010000 -108.844679
2137 0.010000 -108.839644
2138 0.010000 -108.872325
2139 0.010000 -108.855793
2140 0.010000 -108.846480
2141 0.010000 -108.846121
2142 0.010000 -108.840761
2143 0.010000 -108.887902
2144 0.010000 -108.882870
2145 0.010000 -108.879600
2146 0.010000 -108.887759
2147 0.010000 -108.881073
2148 0.010000 -108.918514
2149 0.010000 -108.888324
2150 0.010000 -108.867168
2151 0.010000 -108.854821
2152 0.010000 -108.867849
2153 0.010000 -108.867727
2154 0.010000 -108.871666
2155 0.010000 -108.869648
2156 0.010000 -108.921433
2157 0.010000 -108.943534
2158 0.010000 -108.931555
2159 0.010000 -108.905222
2160 0.010000 -108.897428
2161 0.010000 -108.883833
2162 0.010000 -108.893012
2163 0.010000 -108.900593
2164 0.010000 -108.891532
2165 0.010000 -108.909492
2166 0.010000 -108.912075
2167 0.010000 -108.925653
2168 0.010000 -108.919512
2169 0.010000 -108.914318
2170 0.010000 -108.926372
2171 0.010000 -108.926265
2172 0.010000 -108.927189
2173 0.010000 -108.916779
2174 0.010000 -108.912353
2175 0.010000 -108.906809
2176 0.010000 -108.868851
2177 0.010000 -108.866123
2178 0.010000 -108.874028
2179 0.010000 -108.827349
2180 0.010000 -108.802419
2181 0.010000 -108.808894
2182 0.010000 -108.823774
2183 0.010000 -108.823774
2184 0.010000 -108.823774
2185 0.010000 -108.844435
2186 0.010000 -108.858733
2187 0.010000 -108.857487
2188 0.010000 -108.841920
2189 0.010000 -108.817149
2190 0.010000 -108.810185
2191 0.010000 -108.834520
2192 0.010000 -108.834961
2193 0.010000 -108.844543
2194 0.010000 -108.820765
2195 0.010000 -108.850004
2196 0.010000 -108.851330
2197 0.010000 -108.834707
2198 0.010000 -108.836029
2199 0.010000 -108.836346
2200 0.010000 -108.840763
2201 0.010000 -108.837813
2202 0.010000 -108.850696
2203 0.010000 -108.863959
2204 0.010000 -108.865191
2205 0.010000 -108.903322
2206 0.010000 -108.875288
2207 0.010000 -108.883201
2208 0.010000 -108.850614
2209 0.010000 -108.858675
2210 0.010000 -108.878727
2211 0.010000 -108.854463
2212 0.010000 -108.863139
2213 0.010000 -108.863139
2214 0.010000 -108.858349
2215 0.010000 -108.911293
2216 0.010000 -108.919308
2217 0.010000 -108.886560
2218 0.010000 -108.904551
2219 0.010000 -108.924830
2220 0.010000 -108.904684
2221 0.010000 -108.896437
2222 0.010000 -108.872920
2223 0.010000 -108.872920
2224 0.010000 -108.906058
2225 0.010000 -108.915103
2226 0.010000 -108.906008
2227 0.010000 -108.897127
2228 0.010000 -108.863993
2229 0.010000 -108.855930
2230 0.010000 -108.857461
2231 0.010000 -108.858080
2232 0.010000 -108.840661
2233 0.010000 -108.840661
2234 0.010000 -108.827489
2235 0.010000 -108.825489
2236 0.010000 -108.848155
2237 0.010000 -108.832581
2238 0.010000 -108.846960
2239 0.010000 -108.839825
2240 0.010000 -108.845114
2241 0.010000 -108.882683
2242 0.010000 -108.843710
2243 0.010000 -108.846440
2244 0.010000 -108.847391
2245 0.010000 -108.855428
2246 0.010000 -108.909649
2247 0.010000 -108.915549
2248 0.010000 -108.921979
2249 0.010000 -108.923073
2250 0.010000 -108.917582
2251 0.010000 -108.919098
2252 0.010000 -108.918609
2253 0.010000 -108.927303
2254 0.010000 -108.914159
2255 0.010000 -108.878222
2256 0.010000 -108.878222
2257 0.010000 -108.893635
2258 0.010000 -108.872010
2259 0.010000 -108.872010
2260 0.010000 -108.873914
2261 0.010000 -108.879872
2262 0.010000 -108.833375
2263 0.010000 -108.813951
2264 0.010000 -108.723710
2265 0.010000 -108.722836
2266 0.010000 -108.732032
2267 0.010000 -108.756198
2268 0.010000 -108.775348
2269 0.010000 -108.724926
2270 0.010000 -108.819820
2271 0.010000 -108.827612
2272 0.010000 -108.827171
2273 0.010000 -108.760689
2274 0.010000 -108.802552
2275 0.010000 -108.802928
2276 0.010000 -108.788912
2277 0.010000 -108.804411
2278 0.010000 -108.768795
2279 0.010000 -108.760543
2280 0.010000 -108.705442
2281 0.010000 -108.776463
2282 0.010000 -108.767857
2283 0.010000 -108.750779
2284 0.010000 -108.746699
2285 0.010000 -108.766767
2286 0.010000 -108.778891
2287 0.010000 -108.757103
2288 0.010000 -108.784548
2289 0.010000 -108.778873
2290 0.010000 -108.801618
2291 0.010000 -108.815168
2292 0.010000 -108.803874
2293 0.010000 -108.800180
2294 0.010000 -108.847738
2295 0.010000 -108.829777
2296 0.010000 -108.824539
2297 0.010000 -108.799850
2298 0.010000 -108.800999
2299 0.010000 -108.832772
2300 0.010000 -108.815880
2301 0.010000 -108.814663
2302 0.010000 -108.828334
2303 0.010000 -108.817424
2304 0.010000 -108.817424
2305 0.010000 -108.824209
2306 0.010000 -108.785766
2307 0.010000 -108.796729
2308 0.010000 -108.809707
2309 0.010000 -108.793572
2310 0.010000 -108.775463
2311 0.010000 -108.779579
2312 0.010000 -108.784788
2313 0.010000 -108.762558
2314 0.010000 -108.794253
2315 0.010000 -108.753054
2316 0.010000 -108.763450
2317 0.010000 -108.796153
2318 0.010000 -108.796153
2319 0.010000 -108.804312
2320 0.010000 -108.807731
2321 0.010000 -108.798094
2322 0.010000 -108.797003
2323 0.010000 -108.780423
2324 0.010000 -108.788581
2325 0.010000 -108.806086
2326 0.010000 -108.825905
2327 0.010000 -108.851978
2328 0.010000 -108.881979
2329 0.010000 -108.881979
2330 0.010000 -108.868407
2331 0.010000 -108.887174
2332 0.010000 -108.887174
2333 0.010000 -108.904990
2334 0.010000 -108.860232
2335 0.010000 -108.786222
2336 0.010000 -108.805270
2337 0.010000 -108.857475
2338 0.010000 -108.863210
2339 0.010000 -108.838654
2340 0.010000 -108.861680
2341 0.010000 -108.866414
2342 0.010000 -108.865895
2343 0.010000 -108.859133
2344 0.010000 -108.859133
2345 0.010000 -108.871894
2346 0.010000 -108.892038
2347 0.010000 -108.894657
2348 0.010000 -108.920449
2349 0.010000 -108.889807
2350 0.010000 -108.906982
2351 0.010000 -108.947451
2352 0.010000 -108.945394
2353 0.010000 -108.926555
2354 0.010000 -108.872866
2355 0.010000 -108.890980
2356 0.010000 -108.908610
2357 0.010000 -108.927853
2358 0.010000 -108.933973
2359 0.010000 -108.915552
2360 0.010000 -108.918781
2361 0.010000 -108.918777
2362 0.010000 -108.905700
2363 0.010000 -108.917810
2364 0.010000 -108.925112
2365 0.010000 -108.904040
2366 0.010000 -108.898150
2367 0.010000 -108.914601
2368 0.010000 -108.938055
2369 0.010000 -108.932062
2370 0.010000 -108.894334
2371 0.010000 -108.900476
2372 0.010000 -108.914900
2373 0.010000 -108.912643
2374 0.010000 -108.858262
2375 0.010000 -108.872860
2376 0.010000 -108.889393
2377 0.010000 -108.896916
2378 0.010000 -108.903824
2379 0.010000 -108.917269
2380 0.010000 -108.878605
2381 0.010000 -108.881528
2382 0.010000 -108.855435
2383 0.010000 -108.873348
2384 0.010000 -108.898305
2385 0.010000 -108.894479
2386 0.010000 -108.846201
2387 0.010000 -108.844915
2388 0.010000 -108.822761
2389 0.010000 -108.817736
2390 0.010000 -108.840797
2391 0.010000 -108.881135
2392 0.010000 -108.884327
2393 0.010000 -108.879133
2394 0.010000 -108.832924
2395 0.010000 -108.859052
2396 0.010000 -108.853125
2397 0.010000 -108.849968
2398 0.010000 -108.851313
2399 0.010000 -108.830928
2400 0.010000 -108.815581
2401 0.010000 -108.785468
2402 0.010000 -108.788566
2403 0.010000 -108.773824
2404 0.010000 -108.768132
2405 0.010000 -108.814069
2406 0.010000 -108.853796
2407 0.010000 -108.845608
2408 0.010000 -108.872245
2409 0.010000 -108.884362
2410 0.010000 -108.886379
2411 0.010000 -108.873449
2412 0.010000 -108.885531
2413 0.010000 -108.868526
2414 0.010000 -108.874689
2415 0.010000 -108.892201
2416 0.010000 -108.892052
2417 0.010000 -108.886309
2418 0.010000 -108.894338
2419 0.010000 -108.881355
2420 0.010000 -108.878134
2421 0.010000 -108.900840
2422 0.010000 -108.924165
2423 0.010000 -108.924165
2424 0.010000 -108.900693
2425 0.010000 -108.904222
2426 0.010000 -108.902762
2427 0.010000 -108.895528
2428 0.010000 -108.899879
2429 0.010000 -108.877779
2430 0.010000 -108.876312
2431 0.010000 -108.867024
2432 0.010000 -108.868132
2433 0.010000 -108.897864
2434 0.010000 -108.891282
2435 0.010000 -108.819775
2436 0.010000 -108.802323
2437 0.010000 -108.794170
2438 0.010000 -108.791183
2439 0.010000 -108.814694
2440 0.010000 -108.824625
2441 0.010000 -108.801901
2442 0.010000 -108.815265
2443 0.010000 -108.851047
2444 0.010000 -108.869898
2445 0.010000 -108.857585
2446 0.010000 -108.841682
2447 0.010000 -108.858988
2448 0.010000 -108.837585
2449 0.010000 -108.846546
2450 0.010000 -108.845113
2451 0.010000 -108.816419
2452 0.010000 -108.835538
2453 0.010000 -108.837170
2454 0.010000 -108.878171
2455 0.010000 -108.891867
2456 0.010000 -108.855377
2457 0.010000 -108.835792
2458 0.010000 -108.779131
2459 0.010000 -108.780083
2460 0.010000 -108.799570
2461 0.010000 -108.755420
2462 0.010000 -108.748573
2463 0.010000 -108.731981
2464 0.010000 -108.756359
2465 0.010000 -108.765248
2466 0.010000 -108.772388
2467 0.010000 -108.774452
2468 0.010000 -108.763351
2469 0.010000 -108.760886
2470 0.010000 -108.737899
2471 0.010000 -108.779061
2472 0.010000 -108.805415
2473 0.010000 -108.827518
2474 0.010000 -108.827518
2475 0.010000 -108.804396
2476 0.010000 -108.831013
2477 0.010000 -108.843666
2478 0.010000 -108.832229
2479 0.010000 -108.827425
2480 0.010000 -108.819792
2481 0.010000 -108.864439
2482 0.010000 -108.904042
2483 0.010000 -108.901076
2484 0.010000 -108.911353
2485 0.010000 -108.928849
2486 0.010000 -108.928848
2487 0.010000 -108.900381
2488 0.010000 -108.860125
2489 0.010000 -108.866799
2490 0.010000 -108.866597
2491 0.010000 -108.878372
2492 0.010000 -108.880913
2493 0.010000 -108.897079
2494 0.010000 -108.858315
2495 0.010000 -108.870691
2496 0.010000 -108.859098
2497 0.010000 -108.833093
2498 0.010000 -108.851119
2499 0.010000 -108.854144
2500 0.010000 -108.867789
2501 0.010000 -108.880271
2502 0.010000 -108.893322
2503 0.010000 -108.897946
2504 0.010000 -108.900317
2505 0.010000 -108.880155
2506 0.010000 -108.886658
2507 0.010000 -108.888076
2508 0.010000 -108.865034
2509 0.010000 -108.875094
2510 0.010000 -108.903686
2511 0.010000 -108.870041
2512 0.010000 -108.874572
2513 0.010000 -108.871120
2514 0.010000 -108.856007
2515 0.010000 -108.872797
2516 0.010000 -108.876005
2517 0.010000 -108.867846
2518 0.010000 -108.858487
2519 0.010000 -108.866592
2520 0.010000 -108.859508
2521 0.010000 -108.894193
2522 0.010000 -108.868241
2523 0.010000 -108.931361
2524 0.010000 -108.933647
2525 0.010000 -108.925489
2526 0.010000 -108.944979
2527 0.010000 -108.944979
2528 0.010000 -108.926431
2529 0.010000 -108.926229
2530 0.010000 -108.941127
2531 0.010000 -108.945705
2532 0.010000 -108.945248
2533 0.010000 -108.942389
2534 0.010000 -108.933406
2535 0.010000 -108.949256
2536 0.010000 -108.940331
2537 0.010000 -108.954467
2538 0.010000 -108.951614
2539 0.010000 -108.934453
2540 0.010000 -108.932132
2541 0.010000 -108.940290
2542 0.010000 -108.959285
2543 0.010000 -108.966521
2544 0.010000 -108.963664
2545 0.010000 -108.947512
2546 0.010000 -108.962467
2547 0.010000 -108.920296
2548 0.010000 -108.935727
2549 0.010000 -108.935727
2550 0.010000 -108.944848
2551 0.010000 -108.948999
2552 0.010000 -108.957941
2553 0.010000 -108.933777
2554 0.010000 -108.933777
2555 0.010000 -108.932218
2556 0.010000 -108.932062
2557 0.010000 -108.918147
2558 0.010000 -108.932731
2559 0.010000 -108.941444
2560 0.010000 -108.941493
2561 0.010000 -108.929069
2562 0.010000 -108.949891
2563 0.010000 -108.931685
2564 0.010000 -108.929847
2565 0.010000 -108.905996
2566 0.010000 -108.952625
2567 0.010000 -108.951764
2568 0.010000 -108.941692
2569 0.010000 -108.945151
2570 0.010000 -108.942827
2571 0.010000 -108.932325
2572 0.010000 -108.918894
2573 0.010000 -108.938973
2574 0.010000 -108.961556
2575 0.010000 -108.961416
2576 0.010000 -108.948885
2577 0.010000 -108.985990
2578 0.010000 -108.981567
2579 0.010000 -108.988423
2580 0.010000 -108.997001
2581 0.010000 -109.012805
2582 0.010000 -109.006038
2583 0.010000 -108.988207
2584 0.010000 -108.964850
2585 0.010000 -108.984315
2586 0.010000 -108.974883
2587 0.010000 -108.973354
2588 0.010000 -108.969346
2589 0.010000 -108.965549
2590 0.010000 -108.984025
2591 0.010000 -108.974886
2592 0.010000 -108.983108
2593 0.010000 -108.976089
2594 0.010000 -108.939955
2595 0.010000 -108.979306
2596 0.010000 -108.960610
2597 0.010000 -108.953329
2598 0.010000 -108.939576
2599 0.010000 -108.947501
2600 0.010000 -108.939343
2601 0.010000 -108.936336
2602 0.010000 -108.918341
2603 0.010000 -108.914440
2604 0.010000 -108.932831
2605 0.010000 -108.933168
2606 0.010000 -108.916536
2607 0.010000 -108.947449
2608 0.010000 -108.939351
2609 0.010000 -108.925519
2610 0.010000 -108.902183
2611 0.010000 -108.922865
2612 0.010000 -108.935309
2613 0.010000 -108.962279
2614 0.010000 -108.990273
2615 0.010000 -108.978985
2616 0.010000 -108.970536
2617 0.010000 -108.946701
2618 0.010000 -108.949864
2619 0.010000 -108.917266
2620 0.010000 -108.919598
2621 0.010000 -108.936134
2622 0.010000 -108.911790
2623 0.010000 -108.899096
2624 0.010000 -108.909049
2625 0.010000 -108.901245
2626 0.010000 -108.885348
2627 0.010000 -108.935214
2628 0.010000 -108.926534
2629 0.010000 -108.939953
2630 0.010000 -108.919905
2631 0.010000 -108.925548
2632 0.010000 -108.896500
2633 0.010000 -108.872465
2634 0.010000 -108.866518
2635 0.010000 -108.836909
2636 0.010000 -108.884913
2637 0.010000 -108.856979
2638 0.010000 -108.896716
2639 0.010000 -108.873815
2640 0.010000 -108.900107
2641 0.010000 -108.918659
2642 0.010000 -108.918659
2643 0.010000 -108.921591
2644 0.010000 -108.923131
2645 0.010000 -108.908351
2646 0.010000 -108.896615
2647 0.010000 -108.915164
2648 0.010000 -108.897708
2649 0.010000 -108.897767
2650 0.010000 -108.889609
2651 0.010000 -108.895161
2652 0.010000 -108.887512
2653 0.010000 -108.896894
2654 0.010000 -108.898821
2655 0.010000 -108.913845
2656 0.010000 -108.909080
2657 0.010000 -108.902089
2658 0.010000 -108.878055
2659 0.010000 -108.896948
2660 0.010000 -108.850320
2661 0.010000 -108.863672
2662 0.010000 -108.883115
2663 0.010000 -108.865291
2664 0.010000 -108.876103
2665 0.010000 -108.881299
2666 0.010000 -108.873166
2667 0.010000 -108.865537
2668 0.010000 -108.871778
2669 0.010000 -108.860689
2670 0.010000 -108.850541
2671 0.010000 -108.832430
2672 0.010000 -108.877756
2673 0.010000 -108.872439
2674 0.010000 -108.872439
2675 0.010000 -108.858063
2676 0.010000 -108.856295
2677 0.010000 -108.882297
2678 0.010000 -108.943349
2679 0.010000 -108.960481
2680 0.010000 -108.941867
2681 0.010000 -108.954579
2682 0.010000 -108.952328
2683 0.010000 -108.964300
2684 0.010000 -108.969081
2685 0.010000 -108.994421
2686 0.010000 -108.994421
2687 0.010000 -108.975724
2688 0.010000 -108.956971
2689 0.010000 -108.912139
2690 0.010000 -108.902152
2691 0.010000 -108.872940
2692 0.010000 -108.867539
2693 0.010000 -108.842580
2694 0.010000 -108.850977
2695 0.010000 -108.881295
2696 0.010000 -108.923490
2697 0.010000 -108.923497
2698 0.010000 -108.920303
2699 0.010000 -108.930628
2700 0.010000 -108.913091
2701 0.010000 -108.945474
2702 0.010000 -108.966023
2703 0.010000 -108.965237
2704 0.010000 -108.943844
2705 0.010000 -108.926766
2706 0.010000 -108.923094
2707 0.010000 -108.906777
2708 0.010000 -108.895401
2709 0.010000 -108.944739
2710 0.010000 -109.008574
2711 0.010000 -108.968582
2712 0.010000 -108.978421
2713 0.010000 -108.967757
2714 0.010000 -108.975915
2715 0.010000 -108.984759
2716 0.010000 -108.953119
2717 0.010000 -108.930546
2718 0.010000 -108.966043
2719 0.010000 -108.968953
2720 0.010000 -108.957792
2721 0.010000 -108.951644
2722 0.010000 -108.955397
2723 0.010000 -108.955397
2724 0.010000 -108.944504
2725 0.010000 -108.941726
2726 0.010000 -108.941726
2727 0.010000 -108.922224
2728 0.010000 -108.919349
2729 0.010000 -108.920058
2730 0.010000 -108.852712
2731 0.010000 -108.829587
2732 0.010000 -108.858241
2733 0.010000 -108.859553
2734 0.010000 -108.857439
2735 0.010000 -108.847673
2736 0.010000 -108.816628
2737 0.010000 -108.793884
2738 0.010000 -108.795960
2739 0.010000 -108.791311
2740 0.010000 -108.779746
2741 0.010000 -108.794872
2742 0.010000 -108.822176
2743 0.010000 -108.814914
2744 0.010000 -108.823840
2745 0.010000 -108.823840
2746 0.010000 -108.829568
2747 0.010000 -108.781610
2748 0.010000 -108.685543
2749 0.010000 -108.710574
2750 0.010000 -108.689262
2751 0.010000 -108.709511
2752 0.010000 -108.765186
2753 0.010000 -108.738036
2754 0.010000 -108.739346
2755 0.010000 -108.739346
2756 0.010000 -108.760491
2757 0.010000 -108.758478
2758 0.010000 -108.758385
2759 0.010000 -108.760604
2760 0.010000 -108.756243
2761 0.010000 -108.757078
2762 0.010000 -108.747773
2763 0.010000 -108.765474
2764 0.010000 -108.778388
2765 0.010000 -108.735233
2766 0.010000 -108.756107
2767 0.010000 -108.739131
2768 0.010000 -108.752274
2769 0.010000 -108.810687
2770 0.010000 -108.798944
2771 0.010000 -108.745830
2772 0.010000 -108.768648
2773 0.010000 -108.766725
2774 0.010000 -108.690412
2775 0.010000 -108.659210
2776 0.010000 -108.657252
2777 0.010000 -108.682891
2778 0.010000 -108.666574
2779 0.010000 -108.654997
2780 0.010000 -108.645944
2781 0.010000 -108.690548
2782 0.010000 -108.668965
2783 0.010000 -108.672499
2784 0.010000 -108.687232
2785 0.010000 -108.698562
2786 0.010000 -108.688477
2787 0.010000 -108.686890
2788 0.010000 -108.703207
2789 0.010000 -108.720120
2790 0.010000 -108.715651
2791 0.010000 -108.746809
2792 0.010000 -108.746415
2793 0.010000 -108.735740
2794 0.010000 -108.728317
2795 0.010000 -108.729940
2796 0.010000 -108.749551
2797 0.010000 -108.761933
2798 0.010000 -108.737005
2799 0.010000 -108.720688
2800 0.010000 -108.719100
2801 0.010000 -108.695903
2802 0.010000 -108.682069
2803 0.010000 -108.688343
2804 0.010000 -108.772090
2805 0.010000 -108.744776
2806 0.010000 -108.761620
2807 0.010000 -108.753803
2808 0.010000 -108.769119
2809 0.010000 -108.751337
2810 0.010000 -108.729902
2811 0.010000 -108.694475
2812 0.010000 -108.683495
2813 0.010000 -108.647266
2814 0.010000 -108.623980
2815 0.010000 -108.630469
2816 0.010000 -108.628680
2817 0.010000 -108.667351
2818 0.010000 -108.677520
2819 0.010000 -108.690391
2820 0.010000 -108.657063
2821 0.010000 -108.642630
2822 0.010000 -108.658614
2823 0.010000 -108.692367
2824 0.010000 -108.699247
2825 0.010000 -108.682930
2826 0.010000 -108.694384
2827 0.010000 -108.713803
2828 0.010000 -108.666503
2829 0.010000 -108.677095
2830 0.010000 -108.624583
2831 0.010000 -108.631458
2832 0.010000 -108.644374
2833 0.010000 -108.598761
2834 0.010000 -108.563667
2835 0.010000 -108.533163
2836 0.010000 -108.545695
2837 0.010000 -108.535140
2838 0.010000 -108.541851
2839 0.010000 -108.445332
2840 0.010000 -108.463963
2841 0.010000 -108.445680
2842 0.010000 -108.447930
2843 0.010000 -108.487879
2844 0.010000 -108.507851
2845 0.010000 -108.544136
2846 0.010000 -108.553508
2847 0.010000 -108.563997
2848 0.010000 -108.601003
2849 0.010000 -108.576280
2850 0.010000 -108.579556
2851 0.010000 -108.590214
2852 0.010000 -108.605771
2853 0.010000 -108.564509
2854 0.010000 -108.587519
2855 0.010000 -108.590028
2856 0.010000 -108.594267
