N = 100, T = 10.000000/kb, dim = 2, max displacement = 2.000000, seed = 22, box = 40.000000x40.000000x40.000000
cycle T E
2660 8.350000 -0.758305
2661 8.350000 -0.833881
2662 8.340000 -14.735236
2663 8.340000 -9.489514
2664 8.340000 -10.812478
2665 8.340000 -2.829598
2666 8.340000 4.530888
2667 8.340000 -14.147599
2668 8.340000 -6.766296
2669 8.340000 -7.308004
2670 8.340000 -14.137780
2671 8.340000 -5.527384
2672 8.330000 -5.283964
2673 8.330000 -8.718597
2674 8.330000 10.838369
2675 8.330000 1.672266
2676 8.330000 -11.310772
2677 8.330000 -1.168082
2678 8.330000 2.804365
2679 8.330000 -10.207310
2680 8.330000 -8.002149
2681 8.330000 -12.987272
2682 8.320000 -3.624429
2683 8.320000 -7.571730
2684 8.320000 -9.506474
2685 8.320000 -7.466984
2686 8.320000 -10.059232
2687 8.320000 -11.293673
2688 8.320000 -11.991660
2689 8.320000 -7.292721
2690 8.320000 -8.054555
2691 8.320000 -8.238340
2692 8.310000 -6.060730
2693 8.310000 -8.945500
2694 8.310000 -5.334341
2695 8.310000 24.608961
2696 8.310000 -3.598336
2697 8.310000 1.539151
2698 8.310000 22.634397
2699 8.310000 -7.644647
2700 8.310000 -14.653174
2701 8.310000 -9.593875
2702 8.300000 -9.559378
2703 8.300000 -6.968541
2704 8.300000 -7.864989
2705 8.300000 -6.515226
2706 8.300000 -11.884802
2707 8.300000 -15.950561
2708 8.300000 -18.456997
2709 8.300000 1.919844
2710 8.300000 -6.978623
2711 8.300000 -3.864011
2712 8.290000 -8.544914
2713 8.290000 1.494439
2714 8.290000 -1.558619
2715 8.290000 -11.112081
2716 8.290000 -10.507073
2717 8.290000 -1.973480
2718 8.290000 -8.425340
2719 8.290000 -5.901451
2720 8.290000 -9.222122
2721 8.290000 -9.606630
2722 8.280000 -11.060350
2723 8.280000 3.576437
2724 8.280000 2.672208
2725 8.280000 7.584733
2726 8.280000 6.053094
2727 8.280000 20.929992
2728 8.280000 -6.419185
2729 8.280000 5.335256
2730 8.280000 5.378433
2731 8.280000 -12.452922
2732 8.270000 -14.850079
2733 8.270000 -5.691028
2734 8.270000 -9.144087
2735 8.270000 -8.810517
2736 8.270000 -9.433684
2737 8.270000 -11.899805
2738 8.270000 -1.081127
2739 8.270000 -12.097116
2740 8.270000 -13.702089
2741 8.270000 -11.247337
2742 8.260000 -9.863772
2743 8.260000 -9.882314
2744 8.260000 -9.119602
2745 8.260000 -10.816149
2746 8.260000 -7.210367
2747 8.260000 6.455005
2748 8.260000 1.404839
2749 8.260000 -12.351261
2750 8.260000 -11.704652
2751 8.260000 -10.028530
2752 8.250000 9.280442
2753 8.250000 -7.941325
2754 8.250000 8.678028
2755 8.250000 -15.261995
2756 8.250000 -9.962776
2757 8.250000 -10.150813
2758 8.250000 -7.592956
2759 8.250000 -7.996776
2760 8.250000 -6.034262
2761 8.250000 -9.266636
2762 8.240000 -8.939674
2763 8.240000 4.666364
2764 8.240000 22.071606
2765 8.240000 10.333192
2766 8.240000 -10.010254
2767 8.240000 -1.583754
2768 8.240000 18.174938
2769 8.240000 -7.215791
2770 8.240000 -5.690787
2771 8.240000 2.381958
2772 8.230000 -10.270299
2773 8.230000 3.546287
2774 8.230000 -6.574855
2775 8.230000 7.459768
2776 8.230000 17.567683
2777 8.230000 -3.917754
2778 8.230000 -10.702116
2779 8.230000 -7.708728
2780 8.230000 -10.313229
2781 8.230000 -8.203583
2782 8.220000 -7.553900
2783 8.220000 -5.096547
2784 8.220000 -11.884248
2785 8.220000 -7.012967
2786 8.220000 -1.054516
2787 8.220000 -1.244910
2788 8.220000 -4.558939
2789 8.220000 -11.793771
2790 8.220000 -8.892277
2791 8.220000 5.586988
2792 8.210000 6.933432
2793 8.210000 0.970668
2794 8.210000 -11.005900
2795 8.210000 -13.020247
2796 8.210000 -10.727250
2797 8.210000 -8.517818
2798 8.210000 -7.291284
2799 8.210000 -10.306972
2800 8.210000 -6.295499
2801 8.210000 -10.703593
2802 8.200000 3.226573
2803 8.200000 -3.475577
2804 8.200000 -11.789317
2805 8.200000 -11.476421
2806 8.200000 -11.315898
2807 8.200000 -7.634275
2808 8.200000 -12.839359
2809 8.200000 -4.198962
2810 8.200000 -10.180522
2811 8.200000 -4.253773
2812 8.190000 11.037268
2813 8.190000 -5.434154
2814 8.190000 -13.594772
2815 8.190000 -12.963915
2816 8.190000 -14.427817
2817 8.190000 1.766134
2818 8.190000 -2.921461
2819 8.190000 -8.500628
2820 8.190000 -4.534526
2821 8.190000 -10.411448
2822 8.180000 -12.974580
2823 8.180000 -5.867917
2824 8.180000 -8.846554
2825 8.180000 -11.035399
2826 8.180000 -10.775624
2827 8.180000 -3.467728
2828 8.180000 -8.242691
2829 8.180000 -11.941120
2830 8.180000 -8.380218
2831 8.180000 -4.577740
2832 8.170000 -14.303502
2833 8.170000 -19.118790
2834 8.170000 -11.108903
2835 8.170000 -10.124021
2836 8.170000 -3.634605
2837 8.170000 -12.703855
2838 8.170000 -10.899747
2839 8.170000 -10.309594
2840 8.170000 -3.093121
2841 8.170000 -8.838407
2842 8.160000 -9.822556
2843 8.160000 -9.803684
2844 8.160000 -13.472547
2845 8.160000 -5.906260
2846 8.160000 -8.192832
2847 8.160000 -5.406956
2848 8.160000 1.664145
2849 8.160000 -6.029030
2850 8.160000 -6.905432
2851 8.160000 -10.286978
2852 8.150000 -6.608813
2853 8.150000 -2.398354
2854 8.150000 -12.227519
2855 8.150000 -12.494429
2856 8.150000 -10.699273
2857 8.150000 -2.484654
2858 8.150000 -6.510191
2859 8.150000 -10.669010
2860 8.150000 -2.929492
2861 8.150000 -6.850085
2862 8.140000 -11.700110
2863 8.140000 -4.971269
2864 8.140000 -4.951410
2865 8.140000 -7.893334
2866 8.140000 -7.967808
2867 8.140000 -7.240274
2868 8.140000 -7.688621
2869 8.140000 3.010409
2870 8.140000 3.859047
2871 8.140000 -11.365004
2872 8.130000 -5.642117
2873 8.130000 -4.715695
2874 8.130000 -13.932121
2875 8.130000 -15.773078
2876 8.130000 -12.521009
2877 8.130000 -13.900587
2878 8.130000 -2.066646
2879 8.130000 -6.250491
2880 8.130000 -8.212813
2881 8.130000 -3.867818
2882 8.120000 2.265965
2883 8.120000 -0.065906
2884 8.120000 -12.240347
2885 8.120000 -9.771900
2886 8.120000 -13.246719
2887 8.120000 -2.088069
2888 8.120000 -5.741768
2889 8.120000 -1.313764
2890 8.120000 1.438886
2891 8.120000 3.157741
2892 8.110000 -6.699866
2893 8.110000 -1.422005
2894 8.110000 -4.177919
2895 8.110000 0.670353
2896 8.110000 -9.371653
2897 8.110000 -8.741697
2898 8.110000 -13.040078
2899 8.110000 -10.541480
2900 8.110000 -9.825160
2901 8.110000 -8.300450
2902 8.100000 -5.093598
2903 8.100000 -13.742952
2904 8.100000 -2.432215
2905 8.100000 -7.699502
2906 8.100000 -12.299251
2907 8.100000 -12.440392
2908 8.100000 -11.789087
2909 8.100000 -12.543005
2910 8.100000 -7.623813
2911 8.100000 -8.233630
2912 8.090000 -9.099601
2913 8.090000 13.791768
2914 8.090000 14.289008
2915 8.090000 23.125286
2916 8.090000 3.206265
2917 8.090000 -4.999510
2918 8.090000 -9.710622
2919 8.090000 -11.600003
2920 8.090000 -7.693334
2921 8.090000 9.559991
2922 8.080000 8.870313
2923 8.080000 -10.095151
2924 8.080000 -12.127866
2925 8.080000 0.936529
2926 8.080000 -3.953921
2927 8.080000 -3.932624
2928 8.080000 -8.246576
2929 8.080000 -8.740429
2930 8.080000 -9.509391
2931 8.080000 -10.385507
2932 8.070000 -15.825913
2933 8.070000 -7.098564
2934 8.070000 12.541914
2935 8.070000 -6.240789
2936 8.070000 -6.457473
2937 8.070000 11.718414
2938 8.070000 -7.766565
2939 8.070000 -5.039168
2940 8.070000 -1.069375
2941 8.070000 -5.283152
2942 8.060000 21.717000
2943 8.060000 -6.227334
2944 8.060000 -12.303650
2945 8.060000 8.656052
2946 8.060000 -3.108868
2947 8.060000 -11.019209
2948 8.060000 -10.179772
2949 8.060000 -8.685425
2950 8.060000 -6.700593
2951 8.060000 -11.331909
2952 8.050000 -9.147491
2953 8.050000 -2.621216
2954 8.050000 12.818826
2955 8.050000 0.937551
2956 8.050000 -0.755828
2957 8.050000 -13.488246
2958 8.050000 -6.000654
2959 8.050000 -4.434395
2960 8.050000 -1.807929
2961 8.050000 -10.379148
2962 8.040000 -14.486336
2963 8.040000 -3.344526
2964 8.040000 -16.623103
2965 8.040000 -10.075486
2966 8.040000 -12.375780
2967 8.040000 -15.550969
2968 8.040000 -10.771792
2969 8.040000 -11.439588
2970 8.040000 -1.314499
2971 8.040000 5.508785
2972 8.030000 -0.031121
2973 8.030000 -7.157503
2974 8.030000 -9.751221
2975 8.030000 -1.829292
2976 8.030000 -3.890081
2977 8.030000 -3.359342
2978 8.030000 -4.327210
2979 8.030000 11.388678
2980 8.030000 -12.831599
2981 8.030000 -8.662653
2982 8.020000 -12.617454
2983 8.020000 -11.612282
2984 8.020000 -13.739737
2985 8.020000 -11.933246
2986 8.020000 -13.152224
2987 8.020000 -8.163715
2988 8.020000 -11.689573
2989 8.020000 -9.188209
2990 8.020000 0.569572
2991 8.020000 -12.710524
2992 8.010000 -11.087513
2993 8.010000 -9.472071
2994 8.010000 -8.812134
2995 8.010000 -9.484565
2996 8.010000 -6.441619
2997 8.010000 0.401440
2998 8.010000 20.808437
2999 8.010000 -5.843904
3000 8.010000 -7.791290
3001 8.010000 -6.398002
3002 8.000000 -8.413764
3003 8.000000 -8.131370
3004 8.000000 -3.791063
3005 8.000000 -3.582952
3006 8.000000 -8.491855
3007 8.000000 -9.761295
3008 8.000000 -14.738068
3009 8.000000 -10.469286
3010 8.000000 -5.437770
3011 8.000000 -10.919007
3012 7.990000 -11.904621
3013 7.990000 -13.192676
3014 7.990000 -14.669801
3015 7.990000 -12.776781
3016 7.990000 -11.604788
3017 7.990000 4.692149
3018 7.990000 -1.481725
3019 7.990000 -1.717528
3020 7.990000 -10.333670
3021 7.990000 -13.078593
3022 7.980000 0.098996
3023 7.980000 -13.893162
3024 7.980000 -10.279544
3025 7.980000 -8.331298
3026 7.980000 -10.126897
3027 7.980000 -14.104806
3028 7.980000 -14.341892
3029 7.980000 7.185268
3030 7.980000 15.330307
3031 7.980000 2.862585
3032 7.970000 -15.271064
3033 7.970000 12.792791
3034 7.970000 -8.689252
3035 7.970000 -15.736832
3036 7.970000 -10.458331
3037 7.970000 -6.138564
3038 7.970000 -7.072433
3039 7.970000 -14.255938
3040 7.970000 -11.291201
3041 7.970000 -13.046210
3042 7.960000 -8.144136
3043 7.960000 -4.567637
3044 7.960000 -7.701437
3045 7.960000 -7.650428
3046 7.960000 -8.437118
3047 7.960000 -2.374515
3048 7.960000 -3.178183
3049 7.960000 -8.946104
3050 7.960000 35.056945
3051 7.960000 -0.728321
3052 7.950000 -3.222915
3053 7.950000 -9.161339
3054 7.950000 -14.587506
3055 7.950000 -10.638076
3056 7.950000 -11.267032
3057 7.950000 -8.231252
3058 7.950000 -6.691711
3059 7.950000 -7.220040
3060 7.950000 -6.963401
3061 7.950000 -6.840390
3062 7.940000 -7.559299
3063 7.940000 -13.036553
3064 7.940000 -8.990088
3065 7.940000 17.405310
3066 7.940000 -6.300483
3067 7.940000 -6.529464
3068 7.940000 -4.622904
3069 7.940000 -8.822657
3070 7.940000 -5.950904
3071 7.940000 -5.924869
3072 7.930000 -0.418121
3073 7.930000 -8.355614
3074 7.930000 -15.831963
3075 7.930000 -5.845743
3076 7.930000 -11.544062
3077 7.930000 -0.669061
3078 7.930000 -17.014311
3079 7.930000 -16.251506
3080 7.930000 -9.904743
3081 7.930000 -5.735718
3082 7.920000 11.015747
3083 7.920000 18.445733
3084 7.920000 10.078619
3085 7.920000 0.334433
3086 7.920000 -5.341548
3087 7.920000 -10.141141
3088 7.920000 -9.320284
3089 7.920000 -13.047421
3090 7.920000 -10.171788
3091 7.920000 -5.403052
3092 7.910000 -10.656663
3093 7.910000 -5.331011
3094 7.910000 -8.603617
3095 7.910000 -3.912960
3096 7.910000 -9.794163
3097 7.910000 -11.166987
3098 7.910000 -5.332954
3099 7.910000 -1.394051
3100 7.910000 -14.864577
3101 7.910000 -11.396372
3102 7.900000 -4.611449
3103 7.900000 -8.706683
3104 7.900000 4.812367
3105 7.900000 -10.500331
3106 7.900000 -9.624943
3107 7.900000 -3.495638
3108 7.900000 7.612673
3109 7.900000 4.929459
3110 7.900000 -8.525013
3111 7.900000 -12.813755
3112 7.890000 -14.111903
3113 7.890000 -15.953582
3114 7.890000 -10.759702
3115 7.890000 -3.034454
3116 7.890000 -6.714749
3117 7.890000 -9.000921
3118 7.890000 -8.040348
3119 7.890000 -12.172243
3120 7.890000 -10.106265
3121 7.890000 -6.638752
3122 7.880000 -1.345686
3123 7.880000 -5.128096
3124 7.880000 -13.194780
3125 7.880000 -9.365936
3126 7.880000 -4.173827
3127 7.880000 0.240790
3128 7.880000 -10.030573
3129 7.880000 0.401964
3130 7.880000 -10.953196
3131 7.880000 -9.244065
3132 7.870000 -14.832756
3133 7.870000 15.459286
3134 7.870000 -10.243583
3135 7.870000 -4.571016
3136 7.870000 2.518150
3137 7.870000 -12.034832
3138 7.870000 -8.258617
3139 7.870000 -12.489680
3140 7.870000 -9.988032
3141 7.870000 -7.465573
3142 7.860000 -6.047655
3143 7.860000 -5.128142
3144 7.860000 -8.830606
3145 7.860000 -11.124139
3146 7.860000 -9.654127
3147 7.860000 -12.272476
3148 7.860000 -10.324258
3149 7.860000 -20.265633
3150 7.860000 -15.908194
3151 7.860000 -10.391547
3152 7.850000 -12.529871
3153 7.850000 6.346651
3154 7.850000 -14.689133
3155 7.850000 -15.437147
3156 7.850000 -10.266403
3157 7.850000 7.362010
3158 7.850000 12.158553
3159 7.850000 -0.216740
3160 7.850000 -6.258074
3161 7.850000 -12.678428
3162 7.840000 3.037703
3163 7.840000 -8.967971
3164 7.840000 -11.450553
3165 7.840000 -11.257792
3166 7.840000 -8.672215
3167 7.840000 -7.362590
3168 7.840000 -6.436355
3169 7.840000 -13.100103
3170 7.840000 -12.913924
3171 7.840000 -0.082404
3172 7.830000 2.945196
3173 7.830000 0.018290
3174 7.830000 -14.109052
3175 7.830000 -8.940918
3176 7.830000 -6.138802
3177 7.830000 -4.527462
3178 7.830000 -5.269080
3179 7.830000 -9.383784
3180 7.830000 -10.133551
3181 7.830000 -12.249499
3182 7.820000 -13.004194
3183 7.820000 -2.119871
3184 7.820000 -12.659497
3185 7.820000 -5.889058
3186 7.820000 0.381822
3187 7.820000 7.698137
3188 7.820000 -2.491493
3189 7.820000 -4.360199
3190 7.820000 -8.522979
3191 7.820000 -11.976411
3192 7.810000 -20.509003
3193 7.810000 -11.028387
3194 7.810000 -13.693646
3195 7.810000 -13.939494
3196 7.810000 -3.337584
3197 7.810000 -9.032553
3198 7.810000 -11.690488
3199 7.810000 -10.029389
3200 7.810000 -12.695482
3201 7.810000 -3.090833
3202 7.800000 -0.418620
3203 7.800000 -12.616476
3204 7.800000 3.877030
3205 7.800000 10.595097
3206 7.800000 2.724335
3207 7.800000 -12.350394
3208 7.800000 -10.261851
3209 7.800000 9.000663
3210 7.800000 -3.598075
3211 7.800000 1.006976
3212 7.790000 -11.062990
3213 7.790000 33.874885
3214 7.790000 -9.102859
3215 7.790000 -12.080021
3216 7.790000 27.427561
3217 7.790000 -8.776096
3218 7.790000 0.837408
3219 7.790000 3.851220
3220 7.790000 -5.766879
3221 7.790000 -13.554377
3222 7.780000 -11.941696
3223 7.780000 -6.810246
3224 7.780000 -8.715071
3225 7.780000 2.699440
3226 7.780000 1.806801
3227 7.780000 9.510369
3228 7.780000 -0.769587
3229 7.780000 -5.073426
3230 7.780000 -12.813778
3231 7.780000 -5.265275
3232 7.770000 -1.953130
3233 7.770000 -13.326958
3234 7.770000 -16.785616
3235 7.770000 -14.818880
3236 7.770000 -8.698396
3237 7.770000 -12.669445
3238 7.770000 -10.851674
3239 7.770000 -11.883642
3240 7.770000 -9.381833
3241 7.770000 16.568558
3242 7.760000 15.201607
3243 7.760000 -8.791203
3244 7.760000 -14.720394
3245 7.760000 -4.568521
3246 7.760000 -12.583879
3247 7.760000 -10.714254
3248 7.760000 -9.495958
3249 7.760000 -6.393282
3250 7.760000 -8.639249
3251 7.760000 -2.131942
3252 7.750000 -8.415049
3253 7.750000 -6.584055
3254 7.750000 -3.874856
3255 7.750000 -6.157663
3256 7.750000 -0.912976
3257 7.750000 -3.861651
3258 7.750000 -12.782640
3259 7.750000 -11.925305
3260 7.750000 -9.985408
3261 7.750000 -11.075793
3262 7.740000 -3.094857
3263 7.740000 -14.429732
3264 7.740000 -12.309155
3265 7.740000 -11.691875
3266 7.740000 -18.593246
3267 7.740000 -16.362910
3268 7.740000 -20.707139
3269 7.740000 -7.726199
3270 7.740000 -10.619340
3271 7.740000 -8.256203
3272 7.730000 -2.227218
3273 7.730000 -15.640927
3274 7.730000 -13.021300
3275 7.730000 -11.840156
3276 7.730000 -11.398413
3277 7.730000 -7.265522
3278 7.730000 12.819922
3279 7.730000 -0.580508
3280 7.730000 -7.564880
3281 7.730000 -3.319533
3282 7.720000 -2.375293
3283 7.720000 0.116562
3284 7.720000 13.452732
3285 7.720000 -7.920856
3286 7.720000 -4.918407
3287 7.720000 -1.701406
3288 7.720000 -9.000628
3289 7.720000 -5.827815
3290 7.720000 -10.523554
3291 7.720000 1.125140
3292 7.710000 -8.039177
3293 7.710000 6.288363
3294 7.710000 -1.314303
3295 7.710000 -3.060900
3296 7.710000 -12.083066
3297 7.710000 -12.231088
3298 7.710000 -1.944931
3299 7.710000 -6.892019
3300 7.710000 -10.495825
3301 7.710000 -8.878869
3302 7.700000 -7.284864
3303 7.700000 -7.894634
3304 7.700000 -10.764407
3305 7.700000 -9.280795
3306 7.700000 1.820142
3307 7.700000 10.824653
3308 7.700000 -1.699388
3309 7.700000 -3.567100
3310 7.700000 -7.291477
3311 7.700000 -12.578792
3312 7.690000 -4.237301
3313 7.690000 2.881412
3314 7.690000 6.110687
3315 7.690000 -6.469646
3316 7.690000 -6.024059
3317 7.690000 3.772210
3318 7.690000 -3.653282
3319 7.690000 10.699559
3320 7.690000 19.050181
3321 7.690000 -12.567262
3322 7.680000 -9.189417
3323 7.680000 -14.694862
3324 7.680000 -12.341644
3325 7.680000 -12.311480
3326 7.680000 -5.913866
3327 7.680000 -8.881885
3328 7.680000 -14.668257
3329 7.680000 -12.698878
3330 7.680000 -10.076104
3331 7.680000 3.729372
3332 7.670000 -16.720854
3333 7.670000 -10.151467
3334 7.670000 -4.814349
3335 7.670000 -0.204395
3336 7.670000 8.642826
3337 7.670000 1.643207
3338 7.670000 -1.239264
3339 7.670000 -9.640314
3340 7.670000 -8.221233
3341 7.670000 -2.930207
3342 7.660000 4.491102
3343 7.660000 -2.832174
3344 7.660000 -4.410442
3345 7.660000 -6.237077
3346 7.660000 -7.807757
3347 7.660000 -11.383426
3348 7.660000 -11.870491
3349 7.660000 -2.132247
3350 7.660000 -11.320353
3351 7.660000 -6.068306
3352 7.650000 -4.225648
3353 7.650000 -7.369102
3354 7.650000 -5.693475
3355 7.650000 -4.679681
3356 7.650000 -11.474618
3357 7.650000 -13.196836
3358 7.650000 -11.938618
3359 7.650000 -8.453342
3360 7.650000 14.470618
3361 7.650000 -8.863671
3362 7.640000 -11.969334
3363 7.640000 -16.891503
3364 7.640000 -11.234924
3365 7.640000 -1.516204
3366 7.640000 -8.248043
3367 7.640000 -9.444857
3368 7.640000 -8.288149
3369 7.640000 17.000120
3370 7.640000 -10.666093
3371 7.640000 -13.178008
3372 7.630000 -12.214016
3373 7.630000 -10.592022
3374 7.630000 -0.118823
3375 7.630000 -11.571721
3376 7.630000 -11.718883
3377 7.630000 -9.497986
3378 7.630000 -0.639614
3379 7.630000 -6.257853
3380 7.630000 -11.938333
3381 7.630000 -5.183195
3382 7.620000 -3.413164
3383 7.620000 -0.061251
3384 7.620000 -8.698812
3385 7.620000 -7.434242
3386 7.620000 -5.258177
3387 7.620000 -9.361472
3388 7.620000 -9.755795
3389 7.620000 -8.197869
3390 7.620000 5.854891
3391 7.620000 -4.658307
3392 7.610000 -9.915154
3393 7.610000 1.503656
3394 7.610000 13.381736
3395 7.610000 -0.732655
3396 7.610000 -3.531776
3397 7.610000 -12.011508
3398 7.610000 -14.428604
3399 7.610000 4.310844
3400 7.610000 -7.090464
3401 7.610000 -5.873433
3402 7.600000 -9.200974
3403 7.600000 -9.403471
3404 7.600000 -8.501650
3405 7.600000 -5.931692
3406 7.600000 -10.076979
3407 7.600000 -11.389593
3408 7.600000 -7.553151
3409 7.600000 -8.199625
3410 7.600000 -2.431759
3411 7.600000 0.695601
3412 7.590000 -10.805727
3413 7.590000 -8.224055
3414 7.590000 -8.832497
3415 7.590000 -11.575672
3416 7.590000 -0.343578
3417 7.590000 -12.830493
3418 7.590000 -1.319528
3419 7.590000 -6.459578
3420 7.590000 -3.056796
3421 7.590000 8.921479
3422 7.580000 -10.775176
3423 7.580000 -10.863902
3424 7.580000 -12.031598
3425 7.580000 -15.080646
3426 7.580000 -12.086881
3427 7.580000 -12.119680
3428 7.580000 -12.611126
3429 7.580000 -10.363847
3430 7.580000 3.125176
3431 7.580000 -7.887521
3432 7.570000 -7.639162
3433 7.570000 -12.625843
3434 7.570000 -11.383004
3435 7.570000 -9.363162
3436 7.570000 -11.166706
3437 7.570000 -9.375375
3438 7.570000 -0.425135
3439 7.570000 -8.356605
3440 7.570000 -12.597954
3441 7.570000 -12.698776
3442 7.560000 -14.691394
3443 7.560000 -12.631389
3444 7.560000 -12.900874
3445 7.560000 1.465912
3446 7.560000 -3.855666
3447 7.560000 -12.711283
3448 7.560000 -10.962776
3449 7.560000 0.048299
3450 7.560000 -1.259647
3451 7.560000 -6.423710
3452 7.550000 -11.865072
3453 7.550000 -13.853212
3454 7.550000 -8.170983
3455 7.550000 2.621855
3456 7.550000 3.752246
3457 7.550000 4.311300
3458 7.550000 -11.251703
3459 7.550000 -11.393800
3460 7.550000 -13.703845
3461 7.550000 -8.680565
3462 7.540000 3.342011
3463 7.540000 23.204928
3464 7.540000 -7.816985
3465 7.540000 6.456174
3466 7.540000 -5.689537
3467 7.540000 -6.360031
3468 7.540000 -9.209980
3469 7.540000 -9.323643
3470 7.540000 -12.617673
3471 7.540000 -2.275489
3472 7.530000 -0.184196
3473 7.530000 0.209330
3474 7.530000 -10.892494
3475 7.530000 -10.657758
3476 7.530000 -1.310770
3477 7.530000 -9.169616
3478 7.530000 -10.739733
3479 7.530000 -13.357370
3480 7.530000 21.247615
3481 7.530000 -3.643347
3482 7.520000 -0.542232
3483 7.520000 -6.386404
3484 7.520000 -7.420943
3485 7.520000 -7.555138
3486 7.520000 -7.215707
3487 7.520000 -11.988529
3488 7.520000 -7.306469
3489 7.520000 -12.875227
3490 7.520000 -7.481729
3491 7.520000 -6.439741
3492 7.510000 -13.923652
3493 7.510000 -9.836568
3494 7.510000 7.904352
3495 7.510000 0.479121
3496 7.510000 17.596232
3497 7.510000 11.676213
3498 7.510000 0.321875
3499 7.510000 10.410574
3500 7.510000 6.250132
3501 7.510000 -13.593603
3502 7.500000 -4.964011
3503 7.500000 -3.156293
3504 7.500000 0.408566
3505 7.500000 -8.973682
3506 7.500000 -7.393766
3507 7.500000 -11.186757
3508 7.500000 -12.860139
3509 7.500000 -3.923954
3510 7.500000 -13.446776
3511 7.500000 -6.349765
3512 7.490000 -3.674826
3513 7.490000 -10.071426
3514 7.490000 -11.581175
3515 7.490000 27.996398
3516 7.490000 -3.249054
3517 7.490000 -1.495505
3518 7.490000 5.119466
3519 7.490000 -3.575633
3520 7.490000 -9.288983
3521 7.490000 -0.603111
3522 7.480000 6.645909
3523 7.480000 7.438685
3524 7.480000 1.572783
3525 7.480000 -3.980406
3526 7.480000 -3.088351
3527 7.480000 -10.253978
3528 7.480000 -0.962941
3529 7.480000 -1.992298
3530 7.480000 -0.806730
3531 7.480000 -11.688656
3532 7.470000 -10.994050
3533 7.470000 -8.619233
3534 7.470000 -10.718398
3535 7.470000 12.148830
3536 7.470000 -7.367169
3537 7.470000 -2.594495
3538 7.470000 -9.928038
3539 7.470000 -12.299811
3540 7.470000 -15.265411
3541 7.470000 -11.868213
3542 7.460000 -5.263066
3543 7.460000 -11.004143
3544 7.460000 -13.966843
3545 7.460000 -9.832916
3546 7.460000 -5.616540
3547 7.460000 8.479632
3548 7.460000 18.457139
3549 7.460000 -1.334708
3550 7.460000 -5.956897
3551 7.460000 -8.187676
3552 7.450000 -11.137517
3553 7.450000 -9.585954
3554 7.450000 -8.446033
3555 7.450000 2.487883
3556 7.450000 0.826766
3557 7.450000 -7.651579
3558 7.450000 -15.306042
3559 7.450000 -16.019883
3560 7.450000 -12.362199
3561 7.450000 -2.550481
3562 7.440000 0.896611
3563 7.440000 1.965977
3564 7.440000 -8.258654
3565 7.440000 -0.728589
3566 7.440000 7.295136
3567 7.440000 -4.677288
3568 7.440000 -10.643040
3569 7.440000 -11.822700
3570 7.440000 -2.207573
3571 7.440000 -4.280319
3572 7.430000 -3.744563
3573 7.430000 6.081663
3574 7.430000 0.441051
3575 7.430000 21.930029
3576 7.430000 18.280472
3577 7.430000 -3.614343
3578 7.430000 -5.680631
3579 7.430000 -11.875259
3580 7.430000 -9.550468
3581 7.430000 -6.358983
3582 7.420000 -6.426673
3583 7.420000 -7.997180
3584 7.420000 -10.858515
3585 7.420000 -9.634025
3586 7.420000 -10.499172
3587 7.420000 1.631481
3588 7.420000 -6.878836
3589 7.420000 -13.581250
3590 7.420000 -8.444759
3591 7.420000 -3.548242
3592 7.410000 -7.782729
3593 7.410000 -2.353749
3594 7.410000 -8.789840
3595 7.410000 -14.355848
3596 7.410000 -14.633090
3597 7.410000 -12.215359
3598 7.410000 -11.296352
3599 7.410000 -2.785419
3600 7.410000 -4.084269
3601 7.410000 -14.758762
3602 7.400000 -9.349502
3603 7.400000 3.202182
3604 7.400000 1.326963
3605 7.400000 7.161533
3606 7.400000 3.203773
3607 7.400000 -10.199994
3608 7.400000 -11.816375
3609 7.400000 2.481224
3610 7.400000 -3.023120
3611 7.400000 -3.828837
3612 7.390000 -9.336742
3613 7.390000 -11.179681
3614 7.390000 -11.039483
3615 7.390000 -3.910671
3616 7.390000 -12.512718
3617 7.390000 -10.223175
3618 7.390000 4.018061
3619 7.390000 -11.618735
3620 7.390000 -14.150944
3621 7.390000 -11.867315
3622 7.380000 -11.877344
3623 7.380000 -17.154347
3624 7.380000 -13.735188
3625 7.380000 -13.081660
3626 7.380000 -8.741734
3627 7.380000 -5.664024
3628 7.380000 -2.170031
3629 7.380000 -10.612835
3630 7.380000 -9.489538
3631 7.380000 -2.211416
3632 7.370000 -13.186664
3633 7.370000 -2.792120
3634 7.370000 -2.366270
3635 7.370000 1.612469
3636 7.370000 -4.960927
3637 7.370000 -11.061561
3638 7.370000 -10.735374
3639 7.370000 -8.707556
3640 7.370000 8.293627
3641 7.370000 2.811633
3642 7.360000 -4.068986
3643 7.360000 -14.394663
3644 7.360000 -9.456800
3645 7.360000 -6.549921
3646 7.360000 -3.004495
3647 7.360000 -11.039923
3648 7.360000 -8.137878
3649 7.360000 -3.397820
3650 7.360000 1.864341
3651 7.360000 17.219923
3652 7.350000 -0.968392
3653 7.350000 -11.118874
3654 7.350000 -15.942886
3655 7.350000 -1.128696
3656 7.350000 -8.469256
3657 7.350000 -5.021630
3658 7.350000 -10.478165
3659 7.350000 2.948508
3660 7.350000 -9.913460
3661 7.350000 -1.923595
3662 7.340000 -10.178511
3663 7.340000 -6.633194
3664 7.340000 -12.078776
3665 7.340000 -13.686522
3666 7.340000 -13.307626
