N = 100, T = 10.000000/kb, dim = 2, max displacement = 0.250000, seed = 22, box = 10.000000x10.000000x10.000000
cycle T E
183 10.000000 444.956913
184 10.000000 446.361052
185 10.000000 460.110637
186 10.000000 463.517712
187 10.000000 422.153419
188 10.000000 466.060824
189 10.000000 424.027019
190 10.000000 452.104931
191 10.000000 428.635496
192 10.000000 433.422205
193 10.000000 425.701283
194 10.000000 514.772251
195 10.000000 467.621630
196 10.000000 467.523487
197 10.000000 449.174486
198 10.000000 458.288335
199 10.000000 473.834435
200 10.000000 443.163347
201 10.000000 471.529060
202 10.000000 393.223217
203 10.000000 431.395930
204 10.000000 434.842346
205 10.000000 435.336182
206 10.000000 397.532632
207 10.000000 412.377007
208 10.000000 470.218216
209 10.000000 413.171081
210 10.000000 433.516056
211 10.000000 444.937532
212 10.000000 473.844125
213 10.000000 444.383326
214 10.000000 439.912497
215 10.000000 475.475154
216 10.000000 526.570441
217 10.000000 533.043510
218 10.000000 520.730601
219 10.000000 381.630537
220 10.000000 393.173225
221 10.000000 337.879529
222 10.000000 335.556617
223 10.000000 413.784515
224 10.000000 443.932838
225 10.000000 464.860297
226 10.000000 416.028240
227 10.000000 432.650989
228 10.000000 418.150974
229 10.000000 475.543062
230 10.000000 501.057421
231 10.000000 487.230317
232 10.000000 541.224659
233 10.000000 530.976247
234 10.000000 423.781183
235 10.000000 539.034761
236 10.000000 541.069826
237 10.000000 434.973325
238 10.000000 447.485722
239 10.000000 495.902909
240 10.000000 515.773437
241 10.000000 497.805516
242 10.000000 456.396908
243 10.000000 451.166887
244 10.000000 425.925738
245 10.000000 445.600284
246 10.000000 451.161155
247 10.000000 460.535909
248 10.000000 537.673155
249 10.000000 546.371531
250 10.000000 527.385191
251 10.000000 574.234522
252 10.000000 505.423568
253 10.000000 515.416470
254 10.000000 432.956379
255 10.000000 484.838652
256 10.000000 543.603073
257 10.000000 562.040369
258 10.000000 510.937285
259 10.000000 585.424816
260 10.000000 610.057485
261 10.000000 494.835483
262 10.000000 435.202686
263 10.000000 489.220012
264 10.000000 436.620289
265 10.000000 456.261070
266 10.000000 417.204312
267 10.000000 405.618470
268 10.000000 429.456236
269 10.000000 405.778453
270 10.000000 451.633403
271 10.000000 405.278373
272 10.000000 404.875784
273 10.000000 406.840990
274 10.000000 405.885818
275 10.000000 406.972280
276 10.000000 401.290342
277 10.000000 410.990110
278 10.000000 427.512084
279 10.000000 444.863526
280 10.000000 413.339807
281 10.000000 453.362812
282 10.000000 442.756383
283 10.000000 449.387651
284 10.000000 420.674617
285 10.000000 420.241149
286 10.000000 490.588417
287 10.000000 518.341252
288 10.000000 532.482761
289 10.000000 463.303234
290 10.000000 498.012159
291 10.000000 456.513618
292 10.000000 484.697484
293 10.000000 469.303531
294 10.000000 490.806979
295 10.000000 483.980636
296 10.000000 502.980454
297 10.000000 484.144116
298 10.000000 443.068213
299 10.000000 399.182370
300 10.000000 388.463684
301 10.000000 384.328438
302 10.000000 407.269850
303 10.000000 430.123922
304 10.000000 417.929824
305 10.000000 462.919097
306 10.000000 471.975887
307 10.000000 459.804636
308 10.000000 568.540737
309 10.000000 500.072443
310 10.000000 492.713969
311 10.000000 414.725643
312 10.000000 425.288407
313 10.000000 545.675862
314 10.000000 634.852727
315 10.000000 560.579421
316 10.000000 497.297171
317 10.000000 483.385590
318 10.000000 491.167405
319 10.000000 548.969617
320 10.000000 478.508149
321 10.000000 524.846151
322 10.000000 644.388567
323 10.000000 689.114578
324 10.000000 718.445533
325 10.000000 690.098407
326 10.000000 589.849134
327 10.000000 562.315197
328 10.000000 505.383454
329 10.000000 455.599698
330 10.000000 387.346937
331 10.000000 432.780428
332 10.000000 484.604772
333 10.000000 479.800435
334 10.000000 507.310336
335 10.000000 550.302768
336 10.000000 492.561697
337 10.000000 537.352217
338 10.000000 574.015438
339 10.000000 543.870613
340 10.000000 591.359900
341 10.000000 521.042965
342 10.000000 562.078584
343 10.000000 568.280304
344 10.000000 532.262994
345 10.000000 507.475965
346 10.000000 383.581701
347 10.000000 407.096791
348 10.000000 445.450936
349 10.000000 462.924971
350 10.000000 423.021991
351 10.000000 485.347675
352 10.000000 517.061691
353 10.000000 527.766962
354 10.000000 458.472062
355 10.000000 464.423089
356 10.000000 480.169287
357 10.000000 527.882682
358 10.000000 493.321716
359 10.000000 481.520689
360 10.000000 463.037539
361 10.000000 393.035836
362 10.000000 354.299067
363 10.000000 431.362423
364 10.000000 410.729130
365 10.000000 407.189778
366 10.000000 439.347593
367 10.000000 479.520462
368 10.000000 417.103982
369 10.000000 383.401858
370 10.000000 400.456587
371 10.000000 381.396271
372 10.000000 367.423986
373 10.000000 337.637797
374 10.000000 334.535614
375 10.000000 349.751404
376 10.000000 289.336297
377 10.000000 272.226160
378 10.000000 387.905712
379 10.000000 451.573404
380 10.000000 395.491590
381 10.000000 388.784119
382 10.000000 419.215238
383 10.000000 516.626582
384 10.000000 533.241059
385 10.000000 554.373915
386 10.000000 514.589711
387 10.000000 461.718671
388 10.000000 456.300875
389 10.000000 383.491600
390 10.000000 385.855107
391 10.000000 442.222517
392 10.000000 467.746722
393 10.000000 454.548823
394 10.000000 444.524911
395 10.000000 413.466133
396 10.000000 295.903500
397 10.000000 320.069248
398 10.000000 353.710167
399 10.000000 409.694743
400 10.000000 447.351703
401 10.000000 472.902534
402 10.000000 494.317073
403 10.000000 442.802507
404 10.000000 429.616604
405 10.000000 441.497251
406 10.000000 492.716318
407 10.000000 421.172698
408 10.000000 389.500127
409 10.000000 481.284339
410 10.000000 442.775001
411 10.000000 459.214634
412 10.000000 408.470192
413 10.000000 419.521589
414 10.000000 408.295694
415 10.000000 429.637157
416 10.000000 382.660608
417 10.000000 450.586056
418 10.000000 453.311709
419 10.000000 383.677236
420 10.000000 396.685407
421 10.000000 416.324582
422 10.000000 450.725102
423 10.000000 415.172373
424 10.000000 408.140040
425 10.000000 367.025369
426 10.000000 399.946259
427 10.000000 325.967265
428 10.000000 438.564278
429 10.000000 371.486959
430 10.000000 353.388685
431 10.000000 343.509762
432 10.000000 390.993106
433 10.000000 397.865897
434 10.000000 411.218967
435 10.000000 393.787107
436 10.000000 317.846347
437 10.000000 381.842789
438 10.000000 400.125142
439 10.000000 474.172065
440 10.000000 527.011864
441 10.000000 488.155101
442 10.000000 369.304628
443 10.000000 365.323725
444 10.000000 381.820156
445 10.000000 471.889687
446 10.000000 461.066327
447 10.000000 491.082428
448 10.000000 482.691536
449 10.000000 441.592968
450 10.000000 453.787686
451 10.000000 448.797586
452 10.000000 443.448797
453 10.000000 458.464805
454 10.000000 480.896467
455 10.000000 428.751342
456 10.000000 467.787831
457 10.000000 461.708110
458 10.000000 540.625335
459 10.000000 506.228097
460 10.000000 505.709638
461 10.000000 426.091349
462 10.000000 442.658937
463 10.000000 465.740335
464 10.000000 490.391171
465 10.000000 522.532781
466 10.000000 487.501851
467 10.000000 481.457484
468 10.000000 511.942998
469 10.000000 493.209045
470 10.000000 503.169345
471 10.000000 483.890268
472 10.000000 486.414454
473 10.000000 485.874853
474 10.000000 477.249665
475 10.000000 519.878648
476 10.000000 454.325909
477 10.000000 437.140218
478 10.000000 454.700206
479 10.000000 418.282531
480 10.000000 478.966944
481 10.000000 513.677633
482 10.000000 549.915353
483 10.000000 502.018404
484 10.000000 482.958450
485 10.000000 571.202628
486 10.000000 567.461163
487 10.000000 487.366892
488 10.000000 406.378800
489 10.000000 463.756442
490 10.000000 498.857127
491 10.000000 466.745779
492 10.000000 495.464025
493 10.000000 507.607710
494 10.000000 515.990861
495 10.000000 506.031544
496 10.000000 592.899301
497 10.000000 545.934142
498 10.000000 540.774301
499 10.000000 521.641412
500 10.000000 459.380307
501 10.000000 544.920366
502 10.000000 541.542265
503 10.000000 555.176908
504 10.000000 588.353208
505 10.000000 622.262743
506 10.000000 613.524949
507 10.000000 625.108863
508 10.000000 570.464169
509 10.000000 569.616073
510 10.000000 508.606323
511 10.000000 503.980420
512 10.000000 469.492534
513 10.000000 492.885988
514 10.000000 502.766005
515 10.000000 491.029218
516 10.000000 442.632211
517 10.000000 480.418871
518 10.000000 617.911050
519 10.000000 617.097688
520 10.000000 633.042492
521 10.000000 626.527117
522 10.000000 531.218808
523 10.000000 470.294066
524 10.000000 513.844750
525 10.000000 460.709601
526 10.000000 397.711486
527 10.000000 379.557269
528 10.000000 379.435848
529 10.000000 426.317273
530 10.000000 409.838553
531 10.000000 382.295582
532 10.000000 321.855312
533 10.000000 429.378438
534 10.000000 481.293627
535 10.000000 387.236129
536 10.000000 426.545273
537 10.000000 441.364994
538 10.000000 469.021054
539 10.000000 483.299046
540 10.000000 468.812154
541 10.000000 395.558691
542 10.000000 333.179339
543 10.000000 363.956880
544 10.000000 435.534663
545 10.000000 451.337783
546 10.000000 472.554422
547 10.000000 365.038097
548 10.000000 368.171741
549 10.000000 381.384447
550 10.000000 382.913236
551 10.000000 400.336959
552 10.000000 495.182819
553 10.000000 432.296071
554 10.000000 518.385832
555 10.000000 559.565191
556 10.000000 560.345576
557 10.000000 539.439900
558 10.000000 519.400978
559 10.000000 502.596481
560 10.000000 464.801632
561 10.000000 505.563447
562 10.000000 353.400495
563 10.000000 392.553141
564 10.000000 365.847009
565 10.000000 440.333957
566 10.000000 385.393567
567 10.000000 411.879738
568 10.000000 411.634154
569 10.000000 380.066619
570 10.000000 310.783980
571 10.000000 294.802712
572 10.000000 278.375487
573 10.000000 403.565978
574 10.000000 460.577878
575 10.000000 443.127368
576 10.000000 417.257458
577 10.000000 471.097569
578 10.000000 491.607918
579 10.000000 611.520437
580 10.000000 586.799346
581 10.000000 554.271939
582 10.000000 588.241425
583 10.000000 536.891416
584 10.000000 540.201193
585 10.000000 467.264288
586 10.000000 474.796709
587 10.000000 516.469665
588 10.000000 504.511471
589 10.000000 497.029811
590 10.000000 581.560512
591 10.000000 497.296618
592 10.000000 572.707507
593 10.000000 533.425467
594 10.000000 547.071784
595 10.000000 579.336544
596 10.000000 547.576583
597 10.000000 529.257510
598 10.000000 429.412776
599 10.000000 475.656881
600 10.000000 436.959395
601 10.000000 424.677987
602 10.000000 489.027814
603 10.000000 426.832477
604 10.000000 464.090338
605 10.000000 381.545480
606 10.000000 486.901475
607 10.000000 463.631959
608 10.000000 394.489548
609 10.000000 483.754983
610 10.000000 524.154763
611 10.000000 649.532719
612 10.000000 659.119724
613 10.000000 567.419126
614 10.000000 508.636466
615 10.000000 519.366799
616 10.000000 563.064740
617 10.000000 602.012516
618 10.000000 531.498867
619 10.000000 536.439080
620 10.000000 562.814228
621 10.000000 543.911063
622 10.000000 585.826586
623 10.000000 562.519445
624 10.000000 570.630649
625 10.000000 562.500804
626 10.000000 498.888040
627 10.000000 575.619472
628 10.000000 605.904322
629 10.000000 524.650175
630 10.000000 472.082816
631 10.000000 517.815468
632 10.000000 490.355965
633 10.000000 429.051122
634 10.000000 438.594635
635 10.000000 449.704912
636 10.000000 402.763673
637 10.000000 448.158562
638 10.000000 443.265858
639 10.000000 453.834649
640 10.000000 485.941758
641 10.000000 412.774229
642 10.000000 396.469237
643 10.000000 370.765651
644 10.000000 455.933851
645 10.000000 531.925386
646 10.000000 480.225242
647 10.000000 438.597820
648 10.000000 479.577600
649 10.000000 461.971652
650 10.000000 454.265902
651 10.000000 495.711106
652 10.000000 472.701233
653 10.000000 459.663836
654 10.000000 460.800110
655 10.000000 496.810509
656 10.000000 434.804276
657 10.000000 503.521593
658 10.000000 436.732160
659 10.000000 412.072113
660 10.000000 413.255213
661 10.000000 385.459859
662 10.000000 419.532072
663 10.000000 468.331391
664 10.000000 505.017832
665 10.000000 548.816298
666 10.000000 497.250717
667 10.000000 573.127534
668 10.000000 639.461785
669 10.000000 629.467854
670 10.000000 581.749868
671 10.000000 567.140260
672 10.000000 422.339083
673 10.000000 471.523606
674 10.000000 409.216832
675 10.000000 440.073057
676 10.000000 499.248517
677 10.000000 513.852694
678 10.000000 559.230181
679 10.000000 627.810612
680 10.000000 568.889843
681 10.000000 625.554671
682 10.000000 546.228724
683 10.000000 544.212978
684 10.000000 552.570948
685 10.000000 621.633067
686 10.000000 609.702669
687 10.000000 628.779635
688 10.000000 599.762692
689 10.000000 654.991995
690 10.000000 688.981223
691 10.000000 670.150901
692 10.000000 694.643373
693 10.000000 651.991226
694 10.000000 644.028218
695 10.000000 656.251474
696 10.000000 615.717694
697 10.000000 617.070943
698 10.000000 652.208461
699 10.000000 653.917212
700 10.000000 619.408845
701 10.000000 660.274401
702 10.000000 680.391300
703 10.000000 605.424104
704 10.000000 594.186659
705 10.000000 551.205734
706 10.000000 582.310471
707 10.000000 528.511953
708 10.000000 499.209860
709 10.000000 575.921605
710 10.000000 555.020915
711 10.000000 551.408554
712 10.000000 504.012108
713 10.000000 447.911178
714 10.000000 471.163033
715 10.000000 541.837809
716 10.000000 587.537710
717 10.000000 535.337271
718 10.000000 559.306841
719 10.000000 526.185370
720 10.000000 501.122039
721 10.000000 509.730139
722 10.000000 492.066626
723 10.000000 479.919634
724 10.000000 430.088165
725 10.000000 457.139235
726 10.000000 567.569512
727 10.000000 497.905041
728 10.000000 445.471380
729 10.000000 425.968807
730 10.000000 453.340281
731 10.000000 507.792758
732 10.000000 504.737289
733 10.000000 576.555731
734 10.000000 572.393787
735 10.000000 536.057698
736 10.000000 543.942863
737 10.000000 505.215959
738 10.000000 488.359482
739 10.000000 466.297325
740 10.000000 606.565780
741 10.000000 577.665510
742 10.000000 608.979049
743 10.000000 575.328238
744 10.000000 602.702822
745 10.000000 584.239770
746 10.000000 503.274636
747 10.000000 456.494460
748 10.000000 503.922732
749 10.000000 563.117545
750 10.000000 475.346655
751 10.000000 429.531783
752 10.000000 500.672722
753 10.000000 494.249888
754 10.000000 462.826450
755 10.000000 457.721974
756 10.000000 434.675178
757 10.000000 387.831251
758 10.000000 440.889120
759 10.000000 423.512353
760 10.000000 440.841368
761 10.000000 469.739251
762 10.000000 432.363323
763 10.000000 381.890855
764 10.000000 428.372102
765 10.000000 476.938813
766 10.000000 529.046662
767 10.000000 515.533143
768 10.000000 589.780759
769 10.000000 588.750060
770 10.000000 515.447613
771 10.000000 536.903406
772 10.000000 570.105742
773 10.000000 576.588623
774 10.000000 579.439403
775 10.000000 498.520187
776 10.000000 504.460560
777 10.000000 499.879715
778 10.000000 473.457402
779 10.000000 515.669429
780 10.000000 541.378153
781 10.000000 523.852402
782 10.000000 559.598062
783 10.000000 577.122668
784 10.000000 603.403430
785 10.000000 565.096790
786 10.000000 534.062916
787 10.000000 585.670417
788 10.000000 546.753846
789 10.000000 607.525644
790 10.000000 639.211880
791 10.000000 542.321450
792 10.000000 455.462426
793 10.000000 414.628205
794 10.000000 471.534823
795 10.000000 540.200633
796 10.000000 508.728014
797 10.000000 408.854132
798 10.000000 398.969787
799 10.000000 368.072913
800 10.000000 334.513324
801 10.000000 375.092898
802 10.000000 335.147055
803 10.000000 400.643309
804 10.000000 400.200329
805 10.000000 416.597747
806 10.000000 392.831729
807 10.000000 368.045526
808 10.000000 377.606972
809 10.000000 461.956557
810 10.000000 469.513123
811 10.000000 467.207820
812 10.000000 455.393977
813 10.000000 467.702310
814 10.000000 491.042027
815 10.000000 414.896420
816 10.000000 426.206306
817 10.000000 420.145123
818 10.000000 473.461112
819 10.000000 454.980804
820 10.000000 460.322141
821 10.000000 455.904697
822 10.000000 438.446828
823 10.000000 394.292097
824 10.000000 301.292450
825 10.000000 312.833514
826 10.000000 315.156528
827 10.000000 423.674622
828 10.000000 420.013410
829 10.000000 385.718547
830 10.000000 347.904756
831 10.000000 355.242150
832 10.000000 392.433266
833 10.000000 401.452203
834 10.000000 370.993514
835 10.000000 365.505266
836 10.000000 441.993327
837 10.000000 430.280818
838 10.000000 423.058505
839 10.000000 427.420424
840 10.000000 438.805726
841 10.000000 391.701543
842 10.000000 451.878965
843 10.000000 441.774325
844 10.000000 409.733830
845 10.000000 406.810492
846 10.000000 408.899872
847 10.000000 423.348308
848 10.000000 421.000847
849 10.000000 406.918894
850 10.000000 435.446261
851 10.000000 442.841995
852 10.000000 398.856205
853 10.000000 326.554191
854 10.000000 396.766957
855 10.000000 426.813037
856 10.000000 431.391552
857 10.000000 467.228636
858 10.000000 445.988725
859 10.000000 464.545483
860 10.000000 403.515634
861 10.000000 394.601966
862 10.000000 398.226670
863 10.000000 386.857978
864 10.000000 426.340123
865 10.000000 456.578550
866 10.000000 471.938950
867 10.000000 419.816234
868 10.000000 393.721477
869 10.000000 379.891608
870 10.000000 439.197841
871 10.000000 457.010156
872 10.000000 423.287140
873 10.000000 420.172149
874 10.000000 352.146065
875 10.000000 327.897449
876 10.000000 289.609056
877 10.000000 351.085732
878 10.000000 323.236945
879 10.000000 357.017232
880 10.000000 297.588893
881 10.000000 299.947000
882 10.000000 250.923039
883 10.000000 265.677508
884 10.000000 305.913494
885 10.000000 320.768890
886 10.000000 394.416322
887 10.000000 463.550758
888 10.000000 512.304313
889 10.000000 491.489275
890 10.000000 441.734708
891 10.000000 484.074378
892 10.000000 494.659538
893 10.000000 420.877341
894 10.000000 461.121219
895 10.000000 404.119479
896 10.000000 395.119549
897 10.000000 412.641260
898 10.000000 418.944611
899 10.000000 437.353570
900 10.000000 416.982341
901 10.000000 422.257551
902 10.000000 341.066575
903 10.000000 388.111086
904 10.000000 371.136517
905 10.000000 337.100566
906 10.000000 405.392753
907 10.000000 475.580250
908 10.000000 394.116149
909 10.000000 363.892601
910 10.000000 414.558160
911 10.000000 453.911415
912 10.000000 493.092040
913 10.000000 471.964229
914 10.000000 423.445985
915 10.000000 405.053104
916 10.000000 447.785813
917 10.000000 360.988782
918 10.000000 374.357089
919 10.000000 394.406506
920 10.000000 489.113096
921 10.000000 534.656508
922 10.000000 487.551415
923 10.000000 497.035840
924 10.000000 504.859798
925 10.000000 475.107516
926 10.000000 388.960628
927 10.000000 403.511035
928 10.000000 400.983342
929 10.000000 488.705811
930 10.000000 438.238953
931 10.000000 366.473927
932 10.000000 422.174005
933 10.000000 372.044404
934 10.000000 368.342765
935 10.000000 394.291235
936 10.000000 433.254184
937 10.000000 472.877699
938 10.000000 494.956986
939 10.000000 524.318471
940 10.000000 489.678290
941 10.000000 384.216768
942 10.000000 462.664303
943 10.000000 445.000649
944 10.000000 458.228731
945 10.000000 481.278002
946 10.000000 424.850419
947 10.000000 372.839284
948 10.000000 428.901158
949 10.000000 313.277800
950 10.000000 326.483800
951 10.000000 398.325333
952 10.000000 377.139645
953 10.000000 361.982940
954 10.000000 380.754982
955 10.000000 423.985084
956 10.000000 446.784610
957 10.000000 459.815015
958 10.000000 428.479490
959 10.000000 411.969427
960 10.000000 447.807312
961 10.000000 405.036247
962 10.000000 420.482175
963 10.000000 454.690670
964 10.000000 490.494813
965 10.000000 524.862351
966 10.000000 542.338413
967 10.000000 475.715017
968 10.000000 485.037109
969 10.000000 467.943301
970 10.000000 534.005518
971 10.000000 527.130276
972 10.000000 466.687076
973 10.000000 484.247142
974 10.000000 495.633794
975 10.000000 500.859353
976 10.000000 433.546163
977 10.000000 399.846039
978 10.000000 453.136842
979 10.000000 454.263602
980 10.000000 503.764869
981 10.000000 576.422077
982 10.000000 545.028006
983 10.000000 555.573893
984 10.000000 473.096986
985 10.000000 454.633632
986 10.000000 439.050854
987 10.000000 452.123936
988 10.000000 408.686483
989 10.000000 360.732625
990 10.000000 395.355238
991 10.000000 319.220622
992 10.000000 333.866490
993 10.000000 399.040309
994 10.000000 395.475306
995 10.000000 403.808847
996 10.000000 399.948817
997 10.000000 409.334025
998 10.000000 424.297155
999 10.000000 411.394187
1000 10.000000 403.910958
1001 10.000000 488.811846
1002 10.000000 414.942965
1003 10.000000 425.899422
1004 10.000000 445.401985
1005 10.000000 460.057687
1006 10.000000 461.759998
1007 10.000000 467.991627
1008 10.000000 522.212284
1009 10.000000 457.659099
1010 10.000000 523.536765
1011 10.000000 473.336245
1012 9.990000 598.516482
1013 9.990000 546.125759
1014 9.990000 520.722135
1015 9.990000 520.475859
1016 9.990000 481.339447
1017 9.990000 499.123451
1018 9.990000 486.717659
1019 9.990000 437.486651
1020 9.990000 473.342878
1021 9.990000 553.665337
1022 9.980000 514.459451
1023 9.980000 442.387708
1024 9.980000 419.961843
1025 9.980000 415.020445
1026 9.980000 382.435385
1027 9.980000 397.683655
1028 9.980000 438.430926
1029 9.980000 472.473791
1030 9.980000 443.275715
1031 9.980000 370.129695
1032 9.970000 462.237176
1033 9.970000 515.801238
1034 9.970000 507.285559
1035 9.970000 512.544383
1036 9.970000 585.358143
1037 9.970000 517.973738
1038 9.970000 500.361152
1039 9.970000 503.012767
1040 9.970000 505.193904
1041 9.970000 364.615125
1042 9.960000 407.996042
1043 9.960000 440.014273
1044 9.960000 458.451576
1045 9.960000 481.574199
1046 9.960000 471.023906
1047 9.960000 430.666964
1048 9.960000 399.798963
1049 9.960000 367.191451
1050 9.960000 361.579862
1051 9.960000 414.215915
1052 9.950000 440.354903
1053 9.950000 403.211393
1054 9.950000 410.471630
1055 9.950000 420.390155
1056 9.950000 434.690229
1057 9.950000 402.437758
1058 9.950000 493.671279
1059 9.950000 438.647656
1060 9.950000 467.913315
1061 9.950000 453.849995
1062 9.940000 449.550993
1063 9.940000 464.939933
1064 9.940000 465.780498
1065 9.940000 573.553414
1066 9.940000 453.894211
1067 9.940000 320.282814
1068 9.940000 339.320339
1069 9.940000 323.277117
1070 9.940000 349.190800
1071 9.940000 436.510805
1072 9.930000 386.152401
1073 9.930000 372.624367
1074 9.930000 443.377844
1075 9.930000 406.655072
1076 9.930000 475.609114
1077 9.930000 431.083814
1078 9.930000 441.102308
1079 9.930000 424.492747
1080 9.930000 465.471019
1081 9.930000 459.869055
1082 9.920000 504.513646
1083 9.920000 464.362464
1084 9.920000 440.312703
1085 9.920000 438.578296
1086 9.920000 478.032633
1087 9.920000 470.333405
1088 9.920000 380.622892
1089 9.920000 424.249704
1090 9.920000 436.359438
1091 9.920000 500.742055
1092 9.910000 536.183465
1093 9.910000 515.578438
1094 9.910000 450.379283
1095 9.910000 471.156277
1096 9.910000 397.266684
1097 9.910000 347.355315
1098 9.910000 304.032444
1099 9.910000 351.554406
1100 9.910000 344.966298
1101 9.910000 335.106013
1102 9.900000 381.363196
1103 9.900000 356.429628
1104 9.900000 329.462547
1105 9.900000 309.795546
1106 9.900000 341.410525
1107 9.900000 409.369479
1108 9.900000 389.535173
1109 9.900000 364.649458
1110 9.900000 382.070709
1111 9.900000 420.242369
1112 9.890000 463.132686
1113 9.890000 436.907967
1114 9.890000 508.535916
1115 9.890000 535.805748
1116 9.890000 463.737227
1117 9.890000 487.385866
1118 9.890000 493.814365
1119 9.890000 497.834009
1120 9.890000 506.172051
1121 9.890000 610.367629
1122 9.880000 580.757572
1123 9.880000 573.475285
1124 9.880000 524.206694
1125 9.880000 444.370500
1126 9.880000 516.167395
1127 9.880000 486.644098
1128 9.880000 485.917096
1129 9.880000 498.360670
1130 9.880000 470.351137
1131 9.880000 463.030209
1132 9.870000 497.675568
1133 9.870000 480.324726
1134 9.870000 491.329517
1135 9.870000 507.124691
1136 9.870000 525.660980
1137 9.870000 514.223685
1138 9.870000 489.211069
1139 9.870000 436.619844
1140 9.870000 426.122050
1141 9.870000 422.717662
1142 9.860000 407.738760
